TxSeq,StratTime,EndTime,TimeUse
5259021,2025-03-02T02:05:59.003286Z,2025-03-02T02:05:59.003288Z,2
5259022,2025-03-02T02:05:59.003280Z,2025-03-02T02:05:59.003284Z,4
5259023,2025-03-02T02:05:59.003286Z,2025-03-02T02:05:59.003288Z,2
5259024,2025-03-02T02:05:59.003288Z,2025-03-02T02:05:59.003291Z,3
5259025,2025-03-02T02:05:59.003270Z,2025-03-02T02:05:59.003281Z,11
5259026,2025-03-02T02:06:05.194028Z,2025-03-02T02:06:05.194035Z,7
5259027,2025-03-02T02:06:05.194025Z,2025-03-02T02:06:05.194036Z,11
5259028,2025-03-02T02:06:11.383203Z,2025-03-02T02:06:11.383211Z,8
5259029,2025-03-02T02:06:11.383194Z,2025-03-02T02:06:11.383204Z,10
5259030,2025-03-02T02:06:11.383209Z,2025-03-02T02:06:11.383210Z,1
5259031,2025-03-02T02:06:11.383211Z,2025-03-02T02:06:11.383215Z,4
5259032,2025-03-02T02:06:11.383208Z,2025-03-02T02:06:11.383210Z,2
5259033,2025-03-02T02:06:11.383194Z,2025-03-02T02:06:11.383203Z,9
5259034,2025-03-02T02:06:16.940828Z,2025-03-02T02:06:16.940835Z,7
5259035,2025-03-02T02:06:16.940823Z,2025-03-02T02:06:16.940834Z,11
5259036,2025-03-02T02:06:16.940843Z,2025-03-02T02:06:16.940845Z,2
5259037,2025-03-02T02:06:16.940845Z,2025-03-02T02:06:16.940846Z,1
5259038,2025-03-02T02:06:16.940839Z,2025-03-02T02:06:16.940844Z,5
5259039,2025-03-02T02:06:16.940838Z,2025-03-02T02:06:16.940845Z,7
5259040,2025-03-02T02:06:16.940837Z,2025-03-02T02:06:16.940842Z,5
5259041,2025-03-02T02:06:16.940824Z,2025-03-02T02:06:16.940833Z,9
5259042,2025-03-02T02:06:23.213712Z,2025-03-02T02:06:23.213721Z,9
5259043,2025-03-02T02:06:23.213726Z,2025-03-02T02:06:23.213731Z,5
5259044,2025-03-02T02:06:23.213720Z,2025-03-02T02:06:23.213727Z,7
5259045,2025-03-02T02:06:23.213729Z,2025-03-02T02:06:23.213731Z,2
5259046,2025-03-02T02:06:23.213712Z,2025-03-02T02:06:23.213723Z,11
5259047,2025-03-02T02:06:28.955149Z,2025-03-02T02:06:28.955157Z,8
5259048,2025-03-02T02:06:28.955164Z,2025-03-02T02:06:28.955171Z,7
5259049,2025-03-02T02:06:28.955160Z,2025-03-02T02:06:28.955161Z,1
5259050,2025-03-02T02:06:28.955147Z,2025-03-02T02:06:28.955155Z,8
5259051,2025-03-02T02:06:35.140971Z,2025-03-02T02:06:35.140979Z,8
5259052,2025-03-02T02:06:35.140982Z,2025-03-02T02:06:35.140990Z,8
5259053,2025-03-02T02:06:35.140969Z,2025-03-02T02:06:35.140978Z,9
5259054,2025-03-02T02:06:41.387331Z,2025-03-02T02:06:41.387333Z,2
5259055,2025-03-02T02:06:41.387322Z,2025-03-02T02:06:41.387327Z,5
5259056,2025-03-02T02:06:41.387335Z,2025-03-02T02:06:41.387337Z,2
5259057,2025-03-02T02:06:41.387332Z,2025-03-02T02:06:41.387339Z,7
5259058,2025-03-02T02:06:41.387333Z,2025-03-02T02:06:41.387335Z,2
5259059,2025-03-02T02:06:41.387324Z,2025-03-02T02:06:41.387329Z,5
5259060,2025-03-02T02:06:53.423108Z,2025-03-02T02:06:53.423112Z,4
5259061,2025-03-02T02:06:53.423102Z,2025-03-02T02:06:53.423105Z,3
5259062,2025-03-02T02:06:53.423109Z,2025-03-02T02:06:53.423110Z,1
5259063,2025-03-02T02:06:53.423109Z,2025-03-02T02:06:53.423110Z,1
5259064,2025-03-02T02:06:53.423095Z,2025-03-02T02:06:53.423104Z,9
5259065,2025-03-02T02:06:59.016948Z,2025-03-02T02:06:59.016949Z,1
5259066,2025-03-02T02:06:59.016933Z,2025-03-02T02:06:59.016942Z,9
5259067,2025-03-02T02:06:59.016954Z,2025-03-02T02:06:59.016955Z,1
5259068,2025-03-02T02:06:59.016957Z,2025-03-02T02:06:59.016958Z,1
5259069,2025-03-02T02:06:59.016957Z,2025-03-02T02:06:59.016959Z,2
5259070,2025-03-02T02:06:59.016945Z,2025-03-02T02:06:59.016949Z,4
5259071,2025-03-02T02:06:59.016949Z,2025-03-02T02:06:59.016954Z,5
5259072,2025-03-02T02:06:59.016960Z,2025-03-02T02:06:59.016967Z,7
5259073,2025-03-02T02:06:59.016955Z,2025-03-02T02:06:59.016961Z,6
5259074,2025-03-02T02:06:59.016937Z,2025-03-02T02:06:59.016945Z,8
5259075,2025-03-02T02:07:05.193039Z,2025-03-02T02:07:05.193048Z,9
5259076,2025-03-02T02:07:11.363403Z,2025-03-02T02:07:11.363412Z,9
5259077,2025-03-02T02:07:16.920897Z,2025-03-02T02:07:16.920903Z,6
5259078,2025-03-02T02:07:16.920885Z,2025-03-02T02:07:16.920901Z,16
5259079,2025-03-02T02:07:16.920901Z,2025-03-02T02:07:16.920903Z,2
5259080,2025-03-02T02:07:16.920902Z,2025-03-02T02:07:16.920904Z,2
5259081,2025-03-02T02:07:16.920884Z,2025-03-02T02:07:16.920896Z,12
5259082,2025-03-02T02:07:23.296664Z,2025-03-02T02:07:23.296672Z,8
5259083,2025-03-02T02:07:23.296653Z,2025-03-02T02:07:23.296662Z,9
5259084,2025-03-02T02:07:28.967904Z,2025-03-02T02:07:28.967914Z,10
5259085,2025-03-02T02:07:28.967914Z,2025-03-02T02:07:28.967923Z,9
5259086,2025-03-02T02:07:28.967918Z,2025-03-02T02:07:28.967922Z,4
5259087,2025-03-02T02:07:28.967905Z,2025-03-02T02:07:28.967913Z,8
5259088,2025-03-02T02:07:35.185080Z,2025-03-02T02:07:35.185081Z,1
5259089,2025-03-02T02:07:35.185070Z,2025-03-02T02:07:35.185075Z,5
5259090,2025-03-02T02:07:35.185082Z,2025-03-02T02:07:35.185090Z,8
5259091,2025-03-02T02:07:35.185079Z,2025-03-02T02:07:35.185085Z,6
5259092,2025-03-02T02:07:35.185067Z,2025-03-02T02:07:35.185075Z,8
5259093,2025-03-02T02:07:41.430977Z,2025-03-02T02:07:41.430984Z,7
5259094,2025-03-02T02:07:41.430961Z,2025-03-02T02:07:41.430969Z,8
5259095,2025-03-02T02:07:41.430980Z,2025-03-02T02:07:41.430981Z,1
5259096,2025-03-02T02:07:41.430976Z,2025-03-02T02:07:41.430977Z,1
5259097,2025-03-02T02:07:41.430976Z,2025-03-02T02:07:41.430977Z,1
5259098,2025-03-02T02:07:41.430962Z,2025-03-02T02:07:41.430971Z,9
5259099,2025-03-02T02:07:53.479963Z,2025-03-02T02:07:53.479965Z,2
5259100,2025-03-02T02:07:53.479948Z,2025-03-02T02:07:53.479959Z,11
5259101,2025-03-02T02:07:53.479972Z,2025-03-02T02:07:53.479973Z,1
5259102,2025-03-02T02:07:53.479963Z,2025-03-02T02:07:53.479968Z,5
5259103,2025-03-02T02:07:53.479963Z,2025-03-02T02:07:53.479964Z,1
5259104,2025-03-02T02:07:53.479964Z,2025-03-02T02:07:53.479967Z,3
5259105,2025-03-02T02:07:53.479948Z,2025-03-02T02:07:53.479958Z,10
5259106,2025-03-02T02:07:59.343055Z,2025-03-02T02:07:59.343065Z,10
5259107,2025-03-02T02:07:59.343075Z,2025-03-02T02:07:59.343079Z,4
5259108,2025-03-02T02:07:59.343063Z,2025-03-02T02:07:59.343070Z,7
5259109,2025-03-02T02:07:59.343069Z,2025-03-02T02:07:59.343070Z,1
5259110,2025-03-02T02:07:59.343072Z,2025-03-02T02:07:59.343074Z,2
5259111,2025-03-02T02:07:59.343056Z,2025-03-02T02:07:59.343064Z,8
5259112,2025-03-02T02:08:05.499770Z,2025-03-02T02:08:05.499777Z,7
5259113,2025-03-02T02:08:05.499763Z,2025-03-02T02:08:05.499773Z,10
5259114,2025-03-02T02:08:11.142364Z,2025-03-02T02:08:11.142365Z,1
5259115,2025-03-02T02:08:11.142351Z,2025-03-02T02:08:11.142359Z,8
5259116,2025-03-02T02:08:11.142367Z,2025-03-02T02:08:11.142369Z,2
5259117,2025-03-02T02:08:11.142365Z,2025-03-02T02:08:11.142370Z,5
5259118,2025-03-02T02:08:11.142363Z,2025-03-02T02:08:11.142364Z,1
5259119,2025-03-02T02:08:11.142350Z,2025-03-02T02:08:11.142359Z,9
5259120,2025-03-02T02:08:17.347129Z,2025-03-02T02:08:17.347138Z,9
5259121,2025-03-02T02:08:17.347142Z,2025-03-02T02:08:17.347149Z,7
5259122,2025-03-02T02:08:17.347150Z,2025-03-02T02:08:17.347157Z,7
5259123,2025-03-02T02:08:17.347135Z,2025-03-02T02:08:17.347139Z,4
5259124,2025-03-02T02:08:17.347145Z,2025-03-02T02:08:17.347147Z,2
5259125,2025-03-02T02:08:17.347144Z,2025-03-02T02:08:17.347145Z,1
5259126,2025-03-02T02:08:17.347144Z,2025-03-02T02:08:17.347145Z,1
5259127,2025-03-02T02:08:17.347132Z,2025-03-02T02:08:17.347141Z,9
5259128,2025-03-02T02:08:22.895119Z,2025-03-02T02:08:22.895120Z,1
5259129,2025-03-02T02:08:22.895107Z,2025-03-02T02:08:22.895114Z,7
5259130,2025-03-02T02:08:22.895117Z,2025-03-02T02:08:22.895121Z,4
5259131,2025-03-02T02:08:22.895106Z,2025-03-02T02:08:22.895115Z,9
5259132,2025-03-02T02:08:29.227898Z,2025-03-02T02:08:29.227902Z,4
5259133,2025-03-02T02:08:29.227888Z,2025-03-02T02:08:29.227898Z,10
5259134,2025-03-02T02:08:29.227906Z,2025-03-02T02:08:29.227908Z,2
5259135,2025-03-02T02:08:29.227910Z,2025-03-02T02:08:29.227912Z,2
5259136,2025-03-02T02:08:29.227900Z,2025-03-02T02:08:29.227908Z,8
5259137,2025-03-02T02:08:29.227905Z,2025-03-02T02:08:29.227907Z,2
5259138,2025-03-02T02:08:29.227905Z,2025-03-02T02:08:29.227907Z,2
5259139,2025-03-02T02:08:29.227890Z,2025-03-02T02:08:29.227900Z,10
5259140,2025-03-02T02:08:35.455336Z,2025-03-02T02:08:35.455345Z,9
5259141,2025-03-02T02:08:41.008667Z,2025-03-02T02:08:41.008674Z,7
5259142,2025-03-02T02:08:41.008658Z,2025-03-02T02:08:41.008663Z,5
5259143,2025-03-02T02:08:41.008665Z,2025-03-02T02:08:41.008667Z,2
5259144,2025-03-02T02:08:41.008653Z,2025-03-02T02:08:41.008661Z,8
5259145,2025-03-02T02:08:53.022063Z,2025-03-02T02:08:53.022067Z,4
5259146,2025-03-02T02:08:53.022052Z,2025-03-02T02:08:53.022063Z,11
5259147,2025-03-02T02:08:53.022069Z,2025-03-02T02:08:53.022072Z,3
5259148,2025-03-02T02:08:53.022047Z,2025-03-02T02:08:53.022057Z,10
5259149,2025-03-02T02:08:59.264430Z,2025-03-02T02:08:59.264438Z,8
5259150,2025-03-02T02:08:59.264440Z,2025-03-02T02:08:59.264441Z,1
5259151,2025-03-02T02:08:59.264432Z,2025-03-02T02:08:59.264445Z,13
5259152,2025-03-02T02:08:59.264447Z,2025-03-02T02:08:59.264454Z,7
5259153,2025-03-02T02:08:59.264444Z,2025-03-02T02:08:59.264446Z,2
5259154,2025-03-02T02:08:59.264433Z,2025-03-02T02:08:59.264440Z,7
5259155,2025-03-02T02:09:05.479021Z,2025-03-02T02:09:05.479025Z,4
5259156,2025-03-02T02:09:05.479010Z,2025-03-02T02:09:05.479020Z,10
5259157,2025-03-02T02:09:05.479025Z,2025-03-02T02:09:05.479027Z,2
5259158,2025-03-02T02:09:05.479028Z,2025-03-02T02:09:05.479035Z,7
5259159,2025-03-02T02:09:05.479015Z,2025-03-02T02:09:05.479023Z,8
5259160,2025-03-02T02:09:11.052802Z,2025-03-02T02:09:11.052810Z,8
5259161,2025-03-02T02:09:11.052818Z,2025-03-02T02:09:11.052819Z,1
5259162,2025-03-02T02:09:11.052820Z,2025-03-02T02:09:11.052822Z,2
5259163,2025-03-02T02:09:11.052808Z,2025-03-02T02:09:11.052816Z,8
5259164,2025-03-02T02:09:11.052821Z,2025-03-02T02:09:11.052823Z,2
5259165,2025-03-02T02:09:11.052818Z,2025-03-02T02:09:11.052826Z,8
5259166,2025-03-02T02:09:11.052819Z,2025-03-02T02:09:11.052827Z,8
5259167,2025-03-02T02:09:11.052808Z,2025-03-02T02:09:11.052816Z,8
5259168,2025-03-02T02:09:17.213607Z,2025-03-02T02:09:17.213611Z,4
5259169,2025-03-02T02:09:17.213597Z,2025-03-02T02:09:17.213605Z,8
5259170,2025-03-02T02:09:17.213609Z,2025-03-02T02:09:17.213616Z,7
5259171,2025-03-02T02:09:17.213609Z,2025-03-02T02:09:17.213610Z,1
5259172,2025-03-02T02:09:17.213594Z,2025-03-02T02:09:17.213604Z,10
5259173,2025-03-02T02:09:23.401082Z,2025-03-02T02:09:23.401089Z,7
5259174,2025-03-02T02:09:23.401066Z,2025-03-02T02:09:23.401077Z,11
5259175,2025-03-02T02:09:23.401072Z,2025-03-02T02:09:23.401079Z,7
5259176,2025-03-02T02:09:23.401063Z,2025-03-02T02:09:23.401084Z,21
5259177,2025-03-02T02:09:29.032674Z,2025-03-02T02:09:29.032681Z,7
5259178,2025-03-02T02:09:29.032685Z,2025-03-02T02:09:29.032689Z,4
5259179,2025-03-02T02:09:29.032665Z,2025-03-02T02:09:29.032677Z,12
5259180,2025-03-02T02:09:35.259536Z,2025-03-02T02:09:35.259537Z,1
5259181,2025-03-02T02:09:35.259523Z,2025-03-02T02:09:35.259532Z,9
5259182,2025-03-02T02:09:35.259533Z,2025-03-02T02:09:35.259548Z,15
5259183,2025-03-02T02:09:35.259535Z,2025-03-02T02:09:35.259537Z,2
5259184,2025-03-02T02:09:35.259523Z,2025-03-02T02:09:35.259531Z,8
5259185,2025-03-02T02:09:41.424645Z,2025-03-02T02:09:41.424658Z,13
5259186,2025-03-02T02:09:41.424639Z,2025-03-02T02:09:41.424652Z,13
5259187,2025-03-02T02:09:41.424657Z,2025-03-02T02:09:41.424660Z,3
5259188,2025-03-02T02:09:41.424659Z,2025-03-02T02:09:41.424663Z,4
5259189,2025-03-02T02:09:41.424655Z,2025-03-02T02:09:41.424659Z,4
5259190,2025-03-02T02:09:41.424640Z,2025-03-02T02:09:41.424656Z,16
5259191,2025-03-02T02:09:53.159202Z,2025-03-02T02:09:53.159209Z,7
5259192,2025-03-02T02:09:53.159202Z,2025-03-02T02:09:53.159203Z,1
5259193,2025-03-02T02:09:53.159193Z,2025-03-02T02:09:53.159198Z,5
5259194,2025-03-02T02:09:53.159210Z,2025-03-02T02:09:53.159212Z,2
5259195,2025-03-02T02:09:53.159206Z,2025-03-02T02:09:53.159207Z,1
5259196,2025-03-02T02:09:53.159214Z,2025-03-02T02:09:53.159217Z,3
5259197,2025-03-02T02:09:53.159214Z,2025-03-02T02:09:53.159216Z,2
5259198,2025-03-02T02:09:53.159207Z,2025-03-02T02:09:53.159210Z,3
5259199,2025-03-02T02:09:53.159211Z,2025-03-02T02:09:53.159213Z,2
5259200,2025-03-02T02:09:53.159215Z,2025-03-02T02:09:53.159217Z,2
5259201,2025-03-02T02:09:53.159215Z,2025-03-02T02:09:53.159217Z,2
5259202,2025-03-02T02:09:53.159223Z,2025-03-02T02:09:53.159228Z,5
5259203,2025-03-02T02:09:53.159199Z,2025-03-02T02:09:53.159206Z,7
5259204,2025-03-02T02:10:05.206398Z,2025-03-02T02:10:05.206406Z,8
5259205,2025-03-02T02:10:05.206391Z,2025-03-02T02:10:05.206406Z,15
5259206,2025-03-02T02:10:11.448231Z,2025-03-02T02:10:11.448238Z,7
5259207,2025-03-02T02:10:11.448219Z,2025-03-02T02:10:11.448227Z,8
5259208,2025-03-02T02:10:11.448239Z,2025-03-02T02:10:11.448245Z,6
5259209,2025-03-02T02:10:11.448233Z,2025-03-02T02:10:11.448235Z,2
5259210,2025-03-02T02:10:11.448235Z,2025-03-02T02:10:11.448237Z,2
5259211,2025-03-02T02:10:11.448221Z,2025-03-02T02:10:11.448228Z,7
5259212,2025-03-02T02:10:16.996710Z,2025-03-02T02:10:16.996712Z,2
5259213,2025-03-02T02:10:16.996693Z,2025-03-02T02:10:16.996703Z,10
5259214,2025-03-02T02:10:16.996709Z,2025-03-02T02:10:16.996713Z,4
5259215,2025-03-02T02:10:16.996701Z,2025-03-02T02:10:16.996706Z,5
5259216,2025-03-02T02:10:16.996707Z,2025-03-02T02:10:16.996708Z,1
5259217,2025-03-02T02:10:16.996716Z,2025-03-02T02:10:16.996719Z,3
5259218,2025-03-02T02:10:16.996693Z,2025-03-02T02:10:16.996702Z,9
5259219,2025-03-02T02:10:23.233772Z,2025-03-02T02:10:23.233780Z,8
5259220,2025-03-02T02:10:23.233785Z,2025-03-02T02:10:23.233792Z,7
5259221,2025-03-02T02:10:23.233767Z,2025-03-02T02:10:23.233778Z,11
5259222,2025-03-02T02:10:29.501098Z,2025-03-02T02:10:29.501104Z,6
5259223,2025-03-02T02:10:29.501107Z,2025-03-02T02:10:29.501114Z,7
5259224,2025-03-02T02:10:29.501093Z,2025-03-02T02:10:29.501103Z,10
5259225,2025-03-02T02:10:35.220712Z,2025-03-02T02:10:35.220723Z,11
5259226,2025-03-02T02:10:35.220708Z,2025-03-02T02:10:35.220723Z,15
5259227,2025-03-02T02:10:35.220729Z,2025-03-02T02:10:35.220736Z,7
5259228,2025-03-02T02:10:35.220728Z,2025-03-02T02:10:35.220730Z,2
5259229,2025-03-02T02:10:35.220709Z,2025-03-02T02:10:35.220717Z,8
5259230,2025-03-02T02:10:35.376033Z,2025-03-02T02:10:35.376042Z,9
5259231,2025-03-02T02:10:35.376047Z,2025-03-02T02:10:35.376049Z,2
5259232,2025-03-02T02:10:35.376044Z,2025-03-02T02:10:35.376051Z,7
5259233,2025-03-02T02:10:35.376046Z,2025-03-02T02:10:35.376048Z,2
5259234,2025-03-02T02:10:35.376051Z,2025-03-02T02:10:35.376054Z,3
5259235,2025-03-02T02:10:35.376037Z,2025-03-02T02:10:35.376043Z,6
5259236,2025-03-02T02:10:47.248323Z,2025-03-02T02:10:47.248334Z,11
5259237,2025-03-02T02:10:47.248316Z,2025-03-02T02:10:47.248324Z,8
5259238,2025-03-02T02:10:53.473676Z,2025-03-02T02:10:53.473683Z,7
5259239,2025-03-02T02:10:53.473686Z,2025-03-02T02:10:53.473693Z,7
5259240,2025-03-02T02:10:53.473673Z,2025-03-02T02:10:53.473684Z,11
5259241,2025-03-02T02:11:05.234460Z,2025-03-02T02:11:05.234469Z,9
5259242,2025-03-02T02:11:05.234449Z,2025-03-02T02:11:05.234459Z,10
5259243,2025-03-02T02:11:05.234464Z,2025-03-02T02:11:05.234465Z,1
5259244,2025-03-02T02:11:05.234479Z,2025-03-02T02:11:05.234481Z,2
5259245,2025-03-02T02:11:05.234477Z,2025-03-02T02:11:05.234479Z,2
5259246,2025-03-02T02:11:05.234469Z,2025-03-02T02:11:05.234476Z,7
5259247,2025-03-02T02:11:05.234468Z,2025-03-02T02:11:05.234469Z,1
5259248,2025-03-02T02:11:05.234469Z,2025-03-02T02:11:05.234478Z,9
5259249,2025-03-02T02:11:05.234471Z,2025-03-02T02:11:05.234473Z,2
5259250,2025-03-02T02:11:05.234454Z,2025-03-02T02:11:05.234459Z,5
5259251,2025-03-02T02:11:11.494099Z,2025-03-02T02:11:11.494106Z,7
5259252,2025-03-02T02:11:11.494096Z,2025-03-02T02:11:11.494103Z,7
5259253,2025-03-02T02:11:11.494086Z,2025-03-02T02:11:11.494094Z,8
5259254,2025-03-02T02:11:11.494113Z,2025-03-02T02:11:11.494116Z,3
5259255,2025-03-02T02:11:11.494106Z,2025-03-02T02:11:11.494107Z,1
5259256,2025-03-02T02:11:11.494100Z,2025-03-02T02:11:11.494104Z,4
5259257,2025-03-02T02:11:11.494100Z,2025-03-02T02:11:11.494102Z,2
5259258,2025-03-02T02:11:11.494106Z,2025-03-02T02:11:11.494108Z,2
5259259,2025-03-02T02:11:11.494086Z,2025-03-02T02:11:11.494095Z,9
5259260,2025-03-02T02:11:17.090073Z,2025-03-02T02:11:17.090080Z,7
5259261,2025-03-02T02:11:17.090072Z,2025-03-02T02:11:17.090082Z,10
5259262,2025-03-02T02:11:23.304308Z,2025-03-02T02:11:23.304314Z,6
5259263,2025-03-02T02:11:23.304312Z,2025-03-02T02:11:23.304314Z,2
5259264,2025-03-02T02:11:23.304296Z,2025-03-02T02:11:23.304306Z,10
5259265,2025-03-02T02:11:23.304310Z,2025-03-02T02:11:23.304312Z,2
5259266,2025-03-02T02:11:23.304324Z,2025-03-02T02:11:23.304328Z,4
5259267,2025-03-02T02:11:23.304312Z,2025-03-02T02:11:23.304321Z,9
5259268,2025-03-02T02:11:23.304315Z,2025-03-02T02:11:23.304316Z,1
5259269,2025-03-02T02:11:23.304317Z,2025-03-02T02:11:23.304319Z,2
5259270,2025-03-02T02:11:23.304297Z,2025-03-02T02:11:23.304305Z,8
5259271,2025-03-02T02:11:29.548276Z,2025-03-02T02:11:29.548284Z,8
5259272,2025-03-02T02:11:35.165952Z,2025-03-02T02:11:35.165961Z,9
5259273,2025-03-02T02:11:47.238983Z,2025-03-02T02:11:47.238995Z,12
5259274,2025-03-02T02:11:47.238990Z,2025-03-02T02:11:47.238998Z,8
5259275,2025-03-02T02:11:47.238987Z,2025-03-02T02:11:47.238993Z,6
5259276,2025-03-02T02:11:47.239000Z,2025-03-02T02:11:47.239008Z,8
5259277,2025-03-02T02:11:47.239002Z,2025-03-02T02:11:47.239003Z,1
5259278,2025-03-02T02:11:47.238983Z,2025-03-02T02:11:47.238997Z,14
5259279,2025-03-02T02:11:53.462192Z,2025-03-02T02:11:53.462197Z,5
5259280,2025-03-02T02:11:53.462184Z,2025-03-02T02:11:53.462194Z,10
5259281,2025-03-02T02:11:53.462197Z,2025-03-02T02:11:53.462198Z,1
5259282,2025-03-02T02:11:53.462203Z,2025-03-02T02:11:53.462211Z,8
5259283,2025-03-02T02:11:53.462200Z,2025-03-02T02:11:53.462201Z,1
5259284,2025-03-02T02:11:53.462183Z,2025-03-02T02:11:53.462192Z,9
5259285,2025-03-02T02:11:59.343773Z,2025-03-02T02:11:59.343778Z,5
5259286,2025-03-02T02:11:59.343770Z,2025-03-02T02:11:59.343779Z,9
5259287,2025-03-02T02:11:59.343769Z,2025-03-02T02:11:59.343771Z,2
5259288,2025-03-02T02:11:59.343760Z,2025-03-02T02:11:59.343767Z,7
5259289,2025-03-02T02:12:05.025382Z,2025-03-02T02:12:05.025391Z,9
5259290,2025-03-02T02:12:05.025374Z,2025-03-02T02:12:05.025382Z,8
5259291,2025-03-02T02:12:05.025389Z,2025-03-02T02:12:05.025396Z,7
5259292,2025-03-02T02:12:05.025388Z,2025-03-02T02:12:05.025389Z,1
5259293,2025-03-02T02:12:05.025388Z,2025-03-02T02:12:05.025391Z,3
5259294,2025-03-02T02:12:05.025395Z,2025-03-02T02:12:05.025399Z,4
5259295,2025-03-02T02:12:05.025375Z,2025-03-02T02:12:05.025384Z,9
5259296,2025-03-02T02:12:11.219819Z,2025-03-02T02:12:11.219823Z,4
5259297,2025-03-02T02:12:11.219824Z,2025-03-02T02:12:11.219831Z,7
5259298,2025-03-02T02:12:11.219820Z,2025-03-02T02:12:11.219828Z,8
5259299,2025-03-02T02:12:11.219817Z,2025-03-02T02:12:11.219825Z,8
5259300,2025-03-02T02:12:17.416462Z,2025-03-02T02:12:17.416473Z,11
5259301,2025-03-02T02:12:17.416465Z,2025-03-02T02:12:17.416474Z,9
5259302,2025-03-02T02:12:17.416479Z,2025-03-02T02:12:17.416486Z,7
5259303,2025-03-02T02:12:17.416462Z,2025-03-02T02:12:17.416471Z,9
5259304,2025-03-02T02:12:23.015006Z,2025-03-02T02:12:23.015010Z,4
5259305,2025-03-02T02:12:23.015001Z,2025-03-02T02:12:23.015010Z,9
5259306,2025-03-02T02:12:23.015005Z,2025-03-02T02:12:23.015012Z,7
5259307,2025-03-02T02:12:23.014997Z,2025-03-02T02:12:23.015006Z,9
5259308,2025-03-02T02:12:29.246586Z,2025-03-02T02:12:29.246593Z,7
5259309,2025-03-02T02:12:29.246593Z,2025-03-02T02:12:29.246600Z,7
5259310,2025-03-02T02:12:29.246583Z,2025-03-02T02:12:29.246589Z,6
5259311,2025-03-02T02:12:35.410147Z,2025-03-02T02:12:35.410154Z,7
5259312,2025-03-02T02:12:35.410141Z,2025-03-02T02:12:35.410152Z,11
5259313,2025-03-02T02:12:35.410154Z,2025-03-02T02:12:35.410156Z,2
5259314,2025-03-02T02:12:35.410139Z,2025-03-02T02:12:35.410157Z,18
5259315,2025-03-02T02:12:40.998904Z,2025-03-02T02:12:40.998907Z,3
5259316,2025-03-02T02:12:40.998895Z,2025-03-02T02:12:40.998900Z,5
5259317,2025-03-02T02:12:40.998901Z,2025-03-02T02:12:40.998906Z,5
5259318,2025-03-02T02:12:40.998904Z,2025-03-02T02:12:40.998906Z,2
5259319,2025-03-02T02:12:40.998893Z,2025-03-02T02:12:40.998900Z,7
5259320,2025-03-02T02:12:47.186672Z,2025-03-02T02:12:47.186676Z,4
5259321,2025-03-02T02:12:47.186664Z,2025-03-02T02:12:47.186670Z,6
5259322,2025-03-02T02:12:47.186675Z,2025-03-02T02:12:47.186677Z,2
5259323,2025-03-02T02:12:47.186672Z,2025-03-02T02:12:47.186679Z,7
5259324,2025-03-02T02:12:47.186674Z,2025-03-02T02:12:47.186675Z,1
5259325,2025-03-02T02:12:47.186659Z,2025-03-02T02:12:47.186668Z,9
5259326,2025-03-02T02:12:59.317122Z,2025-03-02T02:12:59.317126Z,4
5259327,2025-03-02T02:12:59.317101Z,2025-03-02T02:12:59.317112Z,11
5259328,2025-03-02T02:12:59.317115Z,2025-03-02T02:12:59.317116Z,1
5259329,2025-03-02T02:12:59.317116Z,2025-03-02T02:12:59.317118Z,2
5259330,2025-03-02T02:12:59.317104Z,2025-03-02T02:12:59.317111Z,7
5259331,2025-03-02T02:12:59.317108Z,2025-03-02T02:12:59.317112Z,4
5259332,2025-03-02T02:12:59.317115Z,2025-03-02T02:12:59.317116Z,1
5259333,2025-03-02T02:12:59.317101Z,2025-03-02T02:12:59.317111Z,10
5259334,2025-03-02T02:13:05.490356Z,2025-03-02T02:13:05.490363Z,7
5259335,2025-03-02T02:13:05.490347Z,2025-03-02T02:13:05.490361Z,14
5259336,2025-03-02T02:13:05.490359Z,2025-03-02T02:13:05.490365Z,6
5259337,2025-03-02T02:13:05.490361Z,2025-03-02T02:13:05.490362Z,1
5259338,2025-03-02T02:13:05.490346Z,2025-03-02T02:13:05.490357Z,11
5259339,2025-03-02T02:13:11.016017Z,2025-03-02T02:13:11.016024Z,7
5259340,2025-03-02T02:13:11.016004Z,2025-03-02T02:13:11.016014Z,10
5259341,2025-03-02T02:13:11.016019Z,2025-03-02T02:13:11.016022Z,3
5259342,2025-03-02T02:13:11.016004Z,2025-03-02T02:13:11.016016Z,12
5259343,2025-03-02T02:13:17.196344Z,2025-03-02T02:13:17.196353Z,9
5259344,2025-03-02T02:13:17.196359Z,2025-03-02T02:13:17.196361Z,2
5259345,2025-03-02T02:13:17.196354Z,2025-03-02T02:13:17.196357Z,3
5259346,2025-03-02T02:13:17.196356Z,2025-03-02T02:13:17.196357Z,1
5259347,2025-03-02T02:13:17.196358Z,2025-03-02T02:13:17.196359Z,1
5259348,2025-03-02T02:13:17.196343Z,2025-03-02T02:13:17.196351Z,8
5259349,2025-03-02T02:13:23.407870Z,2025-03-02T02:13:23.407874Z,4
5259350,2025-03-02T02:13:23.407887Z,2025-03-02T02:13:23.407895Z,8
5259351,2025-03-02T02:13:23.407865Z,2025-03-02T02:13:23.407874Z,9
5259352,2025-03-02T02:13:29.650731Z,2025-03-02T02:13:29.650733Z,2
