TxSeq,StratTime,EndTime,TimeUse(sec)
5294573,2025-03-02T18:47:51.610772Z,2025-03-02T18:47:54.612860Z,3
5294575,2025-03-02T18:47:51.611103Z,2025-03-02T18:47:54.613309Z,3
5294576,2025-03-02T18:47:51.610959Z,2025-03-02T18:47:54.613089Z,3
5294603,2025-03-02T18:49:01.293400Z,2025-03-02T18:49:04.295321Z,3
5294658,2025-03-02T18:50:53.085616Z,2025-03-02T18:50:56.088417Z,3
5294661,2025-03-02T18:50:59.090227Z,2025-03-02T18:51:02.092130Z,3
5294667,2025-03-02T18:51:20.315797Z,2025-03-02T18:51:23.323736Z,3
5294685,2025-03-02T18:51:35.334436Z,2025-03-02T18:51:38.336749Z,3
5294689,2025-03-02T18:51:50.458342Z,2025-03-02T18:51:53.463569Z,3
5294718,2025-03-02T18:52:50.700507Z,2025-03-02T18:52:53.703520Z,3
5294720,2025-03-02T18:52:50.699381Z,2025-03-02T18:52:53.702609Z,3
5294722,2025-03-02T18:53:05.746343Z,2025-03-02T18:53:08.761303Z,3
5294727,2025-03-02T18:53:20.767367Z,2025-03-02T18:53:23.769825Z,3
5294730,2025-03-02T18:53:20.767177Z,2025-03-02T18:53:23.769364Z,3
5294742,2025-03-02T18:53:44.915850Z,2025-03-02T18:53:47.916784Z,3
5294745,2025-03-02T18:53:44.916018Z,2025-03-02T18:53:47.917044Z,3
5294747,2025-03-02T18:53:44.916186Z,2025-03-02T18:53:47.917240Z,3
5294754,2025-03-02T18:53:56.962818Z,2025-03-02T18:53:59.963729Z,3
5294791,2025-03-02T18:55:33.561214Z,2025-03-02T18:55:36.562053Z,3
5294792,2025-03-02T18:55:33.560819Z,2025-03-02T18:55:36.561782Z,3
5294797,2025-03-02T18:55:45.614833Z,2025-03-02T18:55:48.627456Z,3
5294801,2025-03-02T18:55:57.741932Z,2025-03-02T18:56:00.747835Z,3
5294802,2025-03-02T18:55:57.742152Z,2025-03-02T18:56:00.748106Z,3
5294804,2025-03-02T18:55:57.747158Z,2025-03-02T18:56:00.748756Z,3
5294808,2025-03-02T18:56:15.945856Z,2025-03-02T18:56:18.952598Z,3
5294811,2025-03-02T18:56:15.943181Z,2025-03-02T18:56:18.952340Z,3
5294812,2025-03-02T18:56:15.946034Z,2025-03-02T18:56:18.952830Z,3
5294822,2025-03-02T18:56:43.121464Z,2025-03-02T18:56:49.127148Z,6
5294831,2025-03-02T18:57:16.370709Z,2025-03-02T18:57:19.374149Z,3
5294837,2025-03-02T18:57:16.370033Z,2025-03-02T18:57:19.373568Z,3
5294855,2025-03-02T18:57:52.606422Z,2025-03-02T18:57:58.609343Z,6
5294859,2025-03-02T18:58:04.613008Z,2025-03-02T18:58:07.614086Z,3
5294863,2025-03-02T18:58:04.613163Z,2025-03-02T18:58:07.614309Z,3
5294874,2025-03-02T18:58:31.874961Z,2025-03-02T18:58:34.889366Z,3
5294879,2025-03-02T18:58:40.892491Z,2025-03-02T18:58:43.894776Z,3
5294891,2025-03-02T18:58:58.905156Z,2025-03-02T18:59:01.906734Z,3
5294894,2025-03-02T18:58:58.905360Z,2025-03-02T18:59:01.906972Z,3
5294895,2025-03-02T18:58:58.905888Z,2025-03-02T18:59:01.907187Z,3
5294905,2025-03-02T18:59:41.318589Z,2025-03-02T18:59:44.320418Z,3
5294932,2025-03-02T19:01:00.035228Z,2025-03-02T19:01:03.048761Z,3
5294936,2025-03-02T19:01:03.049124Z,2025-03-02T19:01:06.050766Z,3
5294946,2025-03-02T19:01:15.056238Z,2025-03-02T19:01:18.059454Z,3
5294950,2025-03-02T19:01:27.137895Z,2025-03-02T19:01:33.148561Z,6
5294954,2025-03-02T19:01:33.148928Z,2025-03-02T19:01:39.151745Z,6
5294955,2025-03-02T19:01:39.152088Z,2025-03-02T19:01:42.153167Z,3
5294960,2025-03-02T19:01:51.219316Z,2025-03-02T19:01:54.221640Z,3
5294993,2025-03-02T19:02:51.487902Z,2025-03-02T19:02:54.489601Z,3
5294996,2025-03-02T19:02:57.492109Z,2025-03-02T19:03:00.493164Z,3
5295026,2025-03-02T19:04:04.094253Z,2025-03-02T19:04:07.096861Z,3
5295040,2025-03-02T19:04:34.423074Z,2025-03-02T19:04:37.424269Z,3
5295055,2025-03-02T19:05:13.692664Z,2025-03-02T19:05:19.706211Z,6
5295070,2025-03-02T19:05:40.803824Z,2025-03-02T19:05:43.806269Z,3
5295106,2025-03-02T19:07:05.420810Z,2025-03-02T19:07:08.421778Z,3
5295125,2025-03-02T19:07:47.868969Z,2025-03-02T19:07:50.873805Z,3
5295126,2025-03-02T19:07:47.868752Z,2025-03-02T19:07:50.873556Z,3
5295167,2025-03-02T19:09:03.275866Z,2025-03-02T19:09:06.277928Z,3
5295173,2025-03-02T19:09:27.409366Z,2025-03-02T19:09:30.422120Z,3
5295176,2025-03-02T19:09:39.474176Z,2025-03-02T19:09:42.491435Z,3
5295180,2025-03-02T19:09:45.493651Z,2025-03-02T19:09:48.494731Z,3
5295199,2025-03-02T19:10:39.872575Z,2025-03-02T19:10:42.874428Z,3
5295204,2025-03-02T19:10:42.874151Z,2025-03-02T19:10:45.875902Z,3
5295207,2025-03-02T19:10:45.876236Z,2025-03-02T19:10:48.878050Z,3
5295225,2025-03-02T19:11:22.016756Z,2025-03-02T19:11:25.017910Z,3
5295234,2025-03-02T19:11:40.077477Z,2025-03-02T19:11:43.079064Z,3
5295254,2025-03-02T19:12:22.307977Z,2025-03-02T19:12:25.309291Z,3
5295266,2025-03-02T19:12:49.513011Z,2025-03-02T19:12:52.522690Z,3
5295270,2025-03-02T19:12:52.523348Z,2025-03-02T19:12:55.526382Z,3
5295272,2025-03-02T19:12:52.523203Z,2025-03-02T19:12:55.526150Z,3
5295282,2025-03-02T19:13:16.648073Z,2025-03-02T19:13:19.649519Z,3
5295283,2025-03-02T19:13:16.647909Z,2025-03-02T19:13:19.649316Z,3
5295286,2025-03-02T19:13:31.773487Z,2025-03-02T19:13:37.779171Z,6
5295301,2025-03-02T19:14:05.046902Z,2025-03-02T19:14:08.048028Z,3
5295312,2025-03-02T19:14:23.059085Z,2025-03-02T19:14:26.059976Z,3
5295329,2025-03-02T19:15:20.541023Z,2025-03-02T19:15:26.544387Z,6
5295345,2025-03-02T19:15:29.546830Z,2025-03-02T19:15:35.549807Z,6
5295349,2025-03-02T19:15:41.592167Z,2025-03-02T19:15:44.604193Z,3
5295365,2025-03-02T19:16:17.721493Z,2025-03-02T19:16:20.724355Z,3
5295375,2025-03-02T19:16:23.725825Z,2025-03-02T19:16:26.728734Z,3
5295378,2025-03-02T19:16:44.791350Z,2025-03-02T19:16:47.793160Z,3
5295401,2025-03-02T19:17:30.052585Z,2025-03-02T19:17:33.060341Z,3
5295402,2025-03-02T19:17:30.056159Z,2025-03-02T19:17:33.060582Z,3
5295412,2025-03-02T19:18:09.346114Z,2025-03-02T19:18:12.352396Z,3
5295417,2025-03-02T19:18:21.399925Z,2025-03-02T19:18:24.416085Z,3
5295418,2025-03-02T19:18:21.409692Z,2025-03-02T19:18:24.415885Z,3
5295419,2025-03-02T19:18:21.399761Z,2025-03-02T19:18:24.415679Z,3
5295432,2025-03-02T19:18:39.481144Z,2025-03-02T19:18:45.483965Z,6
5295433,2025-03-02T19:18:36.477322Z,2025-03-02T19:18:39.479909Z,3
5295438,2025-03-02T19:18:51.541888Z,2025-03-02T19:18:54.551405Z,3
5295443,2025-03-02T19:18:57.553689Z,2025-03-02T19:19:00.556432Z,3
5295466,2025-03-02T19:19:45.769580Z,2025-03-02T19:19:48.771500Z,3
5295473,2025-03-02T19:19:57.776713Z,2025-03-02T19:20:03.779226Z,6
5295475,2025-03-02T19:20:03.778961Z,2025-03-02T19:20:06.780743Z,3
5295480,2025-03-02T19:20:09.782313Z,2025-03-02T19:20:12.785023Z,3
5295488,2025-03-02T19:20:39.940602Z,2025-03-02T19:20:42.942528Z,3
5295509,2025-03-02T19:21:22.073864Z,2025-03-02T19:21:25.075191Z,3
5295511,2025-03-02T19:21:22.074067Z,2025-03-02T19:21:25.075442Z,3
5295524,2025-03-02T19:21:43.229981Z,2025-03-02T19:21:49.241746Z,6
5295545,2025-03-02T19:22:28.465285Z,2025-03-02T19:22:31.468636Z,3
5295553,2025-03-02T19:22:46.590307Z,2025-03-02T19:22:49.592670Z,3
5295557,2025-03-02T19:22:46.590115Z,2025-03-02T19:22:52.594714Z,6
5295558,2025-03-02T19:23:04.739025Z,2025-03-02T19:23:07.752674Z,3
5295563,2025-03-02T19:23:10.755033Z,2025-03-02T19:23:13.757013Z,3
5295565,2025-03-02T19:23:10.755244Z,2025-03-02T19:23:13.757288Z,3
5295570,2025-03-02T19:23:16.759749Z,2025-03-02T19:23:19.760715Z,3
5295585,2025-03-02T19:23:46.950380Z,2025-03-02T19:23:49.952658Z,3
5295586,2025-03-02T19:23:46.950187Z,2025-03-02T19:23:49.952389Z,3
5295589,2025-03-02T19:23:59.024951Z,2025-03-02T19:24:02.026191Z,3
5295606,2025-03-02T19:24:23.168101Z,2025-03-02T19:24:26.169434Z,3
5295617,2025-03-02T19:24:50.239153Z,2025-03-02T19:24:56.242910Z,6
5295619,2025-03-02T19:24:50.238989Z,2025-03-02T19:24:56.242635Z,6
5295630,2025-03-02T19:25:11.331734Z,2025-03-02T19:25:14.333412Z,3
5295634,2025-03-02T19:25:11.331526Z,2025-03-02T19:25:14.333159Z,3
5295647,2025-03-02T19:25:53.741706Z,2025-03-02T19:25:56.743478Z,3
5295658,2025-03-02T19:26:05.814828Z,2025-03-02T19:26:08.828664Z,3
5295660,2025-03-02T19:26:05.815086Z,2025-03-02T19:26:11.831149Z,6
5295667,2025-03-02T19:26:23.977350Z,2025-03-02T19:26:26.983618Z,3
5295674,2025-03-02T19:26:35.988704Z,2025-03-02T19:26:38.990144Z,3
5295675,2025-03-02T19:26:35.988915Z,2025-03-02T19:26:38.990378Z,3
5295695,2025-03-02T19:27:18.431431Z,2025-03-02T19:27:24.434839Z,6
5295706,2025-03-02T19:27:39.609473Z,2025-03-02T19:27:42.611572Z,3
5295769,2025-03-02T19:30:53.206882Z,2025-03-02T19:30:56.208386Z,3
5295787,2025-03-02T19:31:59.799244Z,2025-03-02T19:32:02.800821Z,3
5295788,2025-03-02T19:31:59.799467Z,2025-03-02T19:32:02.801050Z,3
5295796,2025-03-02T19:32:24.069982Z,2025-03-02T19:32:27.071866Z,3
5295819,2025-03-02T19:33:39.820614Z,2025-03-02T19:33:42.822522Z,3
5295824,2025-03-02T19:34:25.412497Z,2025-03-02T19:34:31.430833Z,6
5295829,2025-03-02T19:34:34.433194Z,2025-03-02T19:34:37.435878Z,3
5295830,2025-03-02T19:34:34.433429Z,2025-03-02T19:34:37.436136Z,3
5295849,2025-03-02T19:36:08.482053Z,2025-03-02T19:36:11.483122Z,3
5295853,2025-03-02T19:36:17.487964Z,2025-03-02T19:36:20.489407Z,3
5295858,2025-03-02T19:36:44.811356Z,2025-03-02T19:36:47.828148Z,3
5295860,2025-03-02T19:36:47.828380Z,2025-03-02T19:36:50.830577Z,3
5295897,2025-03-02T19:42:54.696481Z,2025-03-02T19:42:57.698357Z,3
5295898,2025-03-02T19:42:54.696696Z,2025-03-02T19:43:00.700143Z,6
5295904,2025-03-02T19:43:24.889079Z,2025-03-02T19:43:27.896871Z,3
5295919,2025-03-02T19:44:28.596025Z,2025-03-02T19:44:31.599002Z,3
5295925,2025-03-02T19:45:11.092271Z,2025-03-02T19:45:14.094027Z,3
5295934,2025-03-02T19:45:47.220244Z,2025-03-02T19:45:50.234095Z,3
5295938,2025-03-02T19:46:17.528259Z,2025-03-02T19:46:23.536217Z,6
5295945,2025-03-02T19:46:47.748710Z,2025-03-02T19:46:50.760103Z,3
5295947,2025-03-02T19:46:47.747564Z,2025-03-02T19:46:50.759887Z,3
5295972,2025-03-02T19:48:03.428498Z,2025-03-02T19:48:06.442871Z,3
5295974,2025-03-02T19:48:06.443102Z,2025-03-02T19:48:12.446761Z,6
5295983,2025-03-02T19:48:48.920718Z,2025-03-02T19:48:51.928704Z,3
5295991,2025-03-02T19:49:25.240311Z,2025-03-02T19:49:31.243340Z,6
5295992,2025-03-02T19:49:37.299818Z,2025-03-02T19:49:40.304642Z,3
5296000,2025-03-02T19:49:46.308344Z,2025-03-02T19:49:49.310251Z,3
5296001,2025-03-02T19:49:55.364129Z,2025-03-02T19:49:58.369444Z,3
5296005,2025-03-02T19:49:58.369780Z,2025-03-02T19:50:01.370640Z,3
5296008,2025-03-02T19:50:13.515169Z,2025-03-02T19:50:19.519512Z,6
5296010,2025-03-02T19:50:16.517292Z,2025-03-02T19:50:19.519231Z,3
5296025,2025-03-02T19:51:17.098266Z,2025-03-02T19:51:20.100394Z,3
5296042,2025-03-02T19:52:11.822587Z,2025-03-02T19:52:14.824769Z,3
5296061,2025-03-02T19:52:54.212558Z,2025-03-02T19:52:57.215584Z,3
5296066,2025-03-02T19:52:54.213256Z,2025-03-02T19:52:57.215844Z,3
5296069,2025-03-02T19:53:12.381902Z,2025-03-02T19:53:18.394168Z,6
5296071,2025-03-02T19:53:18.393902Z,2025-03-02T19:53:24.396749Z,6
5296072,2025-03-02T19:53:18.394397Z,2025-03-02T19:53:24.396975Z,6
5296079,2025-03-02T19:53:30.401400Z,2025-03-02T19:53:33.403879Z,3
5296088,2025-03-02T19:53:42.410580Z,2025-03-02T19:53:45.412820Z,3
5296089,2025-03-02T19:53:42.410258Z,2025-03-02T19:53:45.412337Z,3
5296090,2025-03-02T19:53:42.410078Z,2025-03-02T19:53:45.412049Z,3
5296092,2025-03-02T19:53:42.410419Z,2025-03-02T19:53:45.412570Z,3
5296113,2025-03-02T19:54:24.716551Z,2025-03-02T19:54:27.719453Z,3
5296116,2025-03-02T19:54:24.716318Z,2025-03-02T19:54:27.719203Z,3
5296125,2025-03-02T19:54:45.883572Z,2025-03-02T19:54:51.893252Z,6
5296133,2025-03-02T19:55:03.964243Z,2025-03-02T19:55:06.966254Z,3
5296137,2025-03-02T19:55:19.137319Z,2025-03-02T19:55:22.152835Z,3
5296142,2025-03-02T19:55:19.136945Z,2025-03-02T19:55:22.152230Z,3
5296158,2025-03-02T19:55:34.184958Z,2025-03-02T19:55:37.196369Z,3
5296164,2025-03-02T19:55:46.202839Z,2025-03-02T19:55:49.204346Z,3
5296166,2025-03-02T19:55:52.207136Z,2025-03-02T19:55:55.209215Z,3
5296167,2025-03-02T19:55:52.207667Z,2025-03-02T19:55:58.210756Z,6
5296168,2025-03-02T19:55:52.206893Z,2025-03-02T19:55:55.209010Z,3
5296170,2025-03-02T19:55:52.206667Z,2025-03-02T19:55:55.208749Z,3
5296179,2025-03-02T19:56:04.214752Z,2025-03-02T19:56:10.218144Z,6
5296195,2025-03-02T19:56:16.227153Z,2025-03-02T19:56:19.228475Z,3
5296198,2025-03-02T19:56:22.231808Z,2025-03-02T19:56:28.235785Z,6
5296201,2025-03-02T19:56:22.232588Z,2025-03-02T19:56:25.234379Z,3
5296214,2025-03-02T19:56:40.243503Z,2025-03-02T19:56:43.246312Z,3
5296216,2025-03-02T19:56:52.311656Z,2025-03-02T19:56:55.315607Z,3
5296239,2025-03-02T19:57:31.500499Z,2025-03-02T19:57:37.514770Z,6
5296242,2025-03-02T19:57:31.506204Z,2025-03-02T19:57:37.515030Z,6
5296254,2025-03-02T19:57:49.593226Z,2025-03-02T19:57:55.613621Z,6
5296264,2025-03-02T19:58:01.618363Z,2025-03-02T19:58:04.620123Z,3
5296266,2025-03-02T19:57:58.616238Z,2025-03-02T19:58:04.620377Z,6
5296305,2025-03-02T19:59:04.966560Z,2025-03-02T19:59:07.967934Z,3
5296307,2025-03-02T19:59:04.966168Z,2025-03-02T19:59:07.967649Z,3
5296315,2025-03-02T19:59:16.974334Z,2025-03-02T19:59:22.977669Z,6
5296317,2025-03-02T19:59:16.975229Z,2025-03-02T19:59:19.977006Z,3
5296338,2025-03-02T19:59:59.209305Z,2025-03-02T20:00:02.213313Z,3
5296339,2025-03-02T19:59:59.201215Z,2025-03-02T20:00:02.213051Z,3
5296346,2025-03-02T20:00:05.216199Z,2025-03-02T20:00:08.218296Z,3
5296385,2025-03-02T20:01:05.446470Z,2025-03-02T20:01:08.447914Z,3
5296399,2025-03-02T20:01:20.518875Z,2025-03-02T20:01:26.522348Z,6
5296405,2025-03-02T20:01:29.524739Z,2025-03-02T20:01:32.526233Z,3
5296409,2025-03-02T20:01:44.534494Z,2025-03-02T20:01:47.537211Z,3
5296415,2025-03-02T20:01:41.531456Z,2025-03-02T20:01:44.533885Z,3
5296416,2025-03-02T20:01:47.537675Z,2025-03-02T20:01:50.538742Z,3
5296417,2025-03-02T20:01:47.537913Z,2025-03-02T20:01:50.539265Z,3
5296422,2025-03-02T20:01:56.584448Z,2025-03-02T20:01:59.588806Z,3
5296425,2025-03-02T20:01:56.580932Z,2025-03-02T20:02:02.591169Z,6
5296428,2025-03-02T20:01:59.589127Z,2025-03-02T20:02:02.589968Z,3
5296450,2025-03-02T20:02:41.855070Z,2025-03-02T20:02:44.857893Z,3
5296458,2025-03-02T20:02:47.860100Z,2025-03-02T20:02:53.863385Z,6
5296472,2025-03-02T20:03:24.003923Z,2025-03-02T20:03:27.005610Z,3
5296490,2025-03-02T20:03:45.017115Z,2025-03-02T20:03:48.019507Z,3
5296493,2025-03-02T20:03:42.015844Z,2025-03-02T20:03:48.019228Z,6
5296495,2025-03-02T20:03:54.093067Z,2025-03-02T20:04:00.110922Z,6
5296510,2025-03-02T20:04:18.175556Z,2025-03-02T20:04:21.177176Z,3
5296516,2025-03-02T20:04:24.180905Z,2025-03-02T20:04:27.183057Z,3
5296519,2025-03-02T20:04:24.179427Z,2025-03-02T20:04:27.182549Z,3
5296520,2025-03-02T20:04:24.180082Z,2025-03-02T20:04:27.182807Z,3
5296521,2025-03-02T20:04:30.185333Z,2025-03-02T20:04:33.188488Z,3
5296523,2025-03-02T20:04:30.186198Z,2025-03-02T20:04:33.188726Z,3
5296528,2025-03-02T20:04:36.192245Z,2025-03-02T20:04:39.194913Z,3
5296530,2025-03-02T20:04:36.191440Z,2025-03-02T20:04:39.194647Z,3
5296532,2025-03-02T20:04:36.191256Z,2025-03-02T20:04:39.194360Z,3
5296536,2025-03-02T20:04:48.244729Z,2025-03-02T20:04:54.258227Z,6
5296542,2025-03-02T20:05:06.324824Z,2025-03-02T20:05:09.326635Z,3
5296543,2025-03-02T20:05:06.324551Z,2025-03-02T20:05:09.326406Z,3
5296550,2025-03-02T20:05:18.332124Z,2025-03-02T20:05:21.333271Z,3
5296556,2025-03-02T20:05:24.335602Z,2025-03-02T20:05:27.338016Z,3
5296570,2025-03-02T20:05:42.348231Z,2025-03-02T20:05:48.352430Z,6
5296574,2025-03-02T20:06:00.430078Z,2025-03-02T20:06:03.434320Z,3
5296576,2025-03-02T20:06:00.424990Z,2025-03-02T20:06:03.434773Z,3
5296578,2025-03-02T20:06:00.432568Z,2025-03-02T20:06:03.434559Z,3
5296579,2025-03-02T20:06:00.420194Z,2025-03-02T20:06:03.434058Z,3
5296580,2025-03-02T20:06:06.435935Z,2025-03-02T20:06:09.439353Z,3
5296585,2025-03-02T20:06:06.437415Z,2025-03-02T20:06:09.440278Z,3
5296592,2025-03-02T20:06:12.443271Z,2025-03-02T20:06:15.445478Z,3
5296597,2025-03-02T20:06:30.530948Z,2025-03-02T20:06:36.533302Z,6
5296598,2025-03-02T20:06:30.530277Z,2025-03-02T20:06:33.531956Z,3
5296600,2025-03-02T20:06:36.534257Z,2025-03-02T20:06:42.539530Z,6
5296626,2025-03-02T20:07:12.658103Z,2025-03-02T20:07:18.675667Z,6
5296628,2025-03-02T20:07:12.661265Z,2025-03-02T20:07:18.674830Z,6
5296631,2025-03-02T20:07:18.676134Z,2025-03-02T20:07:24.680083Z,6
5296632,2025-03-02T20:07:18.675909Z,2025-03-02T20:07:21.678359Z,3
5296645,2025-03-02T20:07:51.815902Z,2025-03-02T20:07:54.823803Z,3
5296649,2025-03-02T20:07:54.824367Z,2025-03-02T20:07:57.826834Z,3
5296652,2025-03-02T20:07:54.824975Z,2025-03-02T20:07:57.827101Z,3
5296654,2025-03-02T20:07:54.825167Z,2025-03-02T20:07:57.827453Z,3
5296661,2025-03-02T20:08:00.830222Z,2025-03-02T20:08:03.832641Z,3
5296664,2025-03-02T20:08:12.916551Z,2025-03-02T20:08:15.917851Z,3
5296665,2025-03-02T20:08:22.023758Z,2025-03-02T20:08:25.029440Z,3
5296666,2025-03-02T20:08:25.029909Z,2025-03-02T20:08:28.031293Z,3
5296682,2025-03-02T20:08:43.041171Z,2025-03-02T20:08:46.042807Z,3
5296695,2025-03-02T20:09:01.101943Z,2025-03-02T20:09:07.115296Z,6
5296704,2025-03-02T20:09:13.119095Z,2025-03-02T20:09:16.121525Z,3
5296707,2025-03-02T20:09:19.124248Z,2025-03-02T20:09:22.125451Z,3
5296726,2025-03-02T20:09:49.271233Z,2025-03-02T20:09:55.276280Z,6
5296731,2025-03-02T20:10:01.355297Z,2025-03-02T20:10:04.358993Z,3
5296736,2025-03-02T20:10:19.527821Z,2025-03-02T20:10:25.546236Z,6
5296757,2025-03-02T20:10:49.682562Z,2025-03-02T20:10:55.685342Z,6
5296763,2025-03-02T20:11:04.690376Z,2025-03-02T20:11:10.694159Z,6
5296770,2025-03-02T20:11:22.825890Z,2025-03-02T20:11:25.833036Z,3
5296774,2025-03-02T20:11:34.913750Z,2025-03-02T20:11:37.915470Z,3
5296790,2025-03-02T20:11:55.982274Z,2025-03-02T20:11:58.985249Z,3
5296791,2025-03-02T20:11:55.982056Z,2025-03-02T20:11:58.985017Z,3
5296793,2025-03-02T20:12:04.989992Z,2025-03-02T20:12:07.991311Z,3
5296799,2025-03-02T20:12:10.993554Z,2025-03-02T20:12:13.995460Z,3
5296810,2025-03-02T20:12:26.059816Z,2025-03-02T20:12:29.061241Z,3
5296819,2025-03-02T20:12:47.123909Z,2025-03-02T20:12:50.125668Z,3
5296821,2025-03-02T20:12:41.120467Z,2025-03-02T20:12:44.121779Z,3
5296827,2025-03-02T20:12:53.126943Z,2025-03-02T20:12:56.129083Z,3
5296849,2025-03-02T20:13:26.275557Z,2025-03-02T20:13:29.276750Z,3
5296855,2025-03-02T20:13:29.277132Z,2025-03-02T20:13:32.279026Z,3
5296860,2025-03-02T20:13:41.284571Z,2025-03-02T20:13:44.286229Z,3
5296861,2025-03-02T20:13:41.284793Z,2025-03-02T20:13:47.288008Z,6
5296873,2025-03-02T20:13:53.293971Z,2025-03-02T20:13:56.297201Z,3
5296881,2025-03-02T20:13:59.301282Z,2025-03-02T20:14:02.303347Z,3
5296882,2025-03-02T20:13:59.301539Z,2025-03-02T20:14:02.303613Z,3
5296912,2025-03-02T20:14:41.379281Z,2025-03-02T20:14:44.381999Z,3
5296913,2025-03-02T20:14:41.378613Z,2025-03-02T20:14:44.381699Z,3
5296917,2025-03-02T20:14:47.382880Z,2025-03-02T20:14:50.384448Z,3
5296924,2025-03-02T20:14:53.388904Z,2025-03-02T20:14:59.393581Z,6
5296926,2025-03-02T20:14:53.388486Z,2025-03-02T20:14:56.389720Z,3
5296929,2025-03-02T20:14:59.393966Z,2025-03-02T20:15:02.394821Z,3
5296930,2025-03-02T20:14:59.392906Z,2025-03-02T20:15:05.396584Z,6
5296931,2025-03-02T20:15:05.396782Z,2025-03-02T20:15:08.398240Z,3
5296937,2025-03-02T20:15:20.564477Z,2025-03-02T20:15:23.568782Z,3
5296944,2025-03-02T20:15:23.569567Z,2025-03-02T20:15:26.571458Z,3
5296945,2025-03-02T20:15:23.569400Z,2025-03-02T20:15:26.571209Z,3
5296947,2025-03-02T20:15:29.573856Z,2025-03-02T20:15:32.576383Z,3
5296949,2025-03-02T20:15:29.573484Z,2025-03-02T20:15:32.575338Z,3
5296951,2025-03-02T20:15:38.581860Z,2025-03-02T20:15:41.583815Z,3
5296952,2025-03-02T20:15:35.579577Z,2025-03-02T20:15:38.581293Z,3
5296955,2025-03-02T20:15:35.579338Z,2025-03-02T20:15:38.581072Z,3
5296956,2025-03-02T20:15:41.583293Z,2025-03-02T20:15:44.585026Z,3
5296957,2025-03-02T20:15:41.583559Z,2025-03-02T20:15:47.586502Z,6
5296961,2025-03-02T20:15:53.631983Z,2025-03-02T20:15:56.651682Z,3
5296962,2025-03-02T20:15:53.645394Z,2025-03-02T20:15:56.651955Z,3
5296985,2025-03-02T20:16:29.844980Z,2025-03-02T20:16:32.846711Z,3
5296989,2025-03-02T20:16:35.848054Z,2025-03-02T20:16:38.849666Z,3
5296990,2025-03-02T20:16:41.851363Z,2025-03-02T20:16:44.852648Z,3
5296993,2025-03-02T20:16:47.855304Z,2025-03-02T20:16:50.858290Z,3
5296996,2025-03-02T20:16:47.855764Z,2025-03-02T20:16:50.858538Z,3
5297000,2025-03-02T20:16:56.861926Z,2025-03-02T20:16:59.862975Z,3
5297004,2025-03-02T20:17:05.864720Z,2025-03-02T20:17:08.866584Z,3
5297011,2025-03-02T20:17:20.924737Z,2025-03-02T20:17:23.926148Z,3
5297018,2025-03-02T20:17:29.929280Z,2025-03-02T20:17:35.932123Z,6
5297042,2025-03-02T20:17:59.947673Z,2025-03-02T20:18:02.950087Z,3
5297044,2025-03-02T20:18:05.952685Z,2025-03-02T20:18:08.954823Z,3
5297046,2025-03-02T20:18:05.952355Z,2025-03-02T20:18:08.954506Z,3
5297049,2025-03-02T20:18:11.956360Z,2025-03-02T20:18:14.958089Z,3
5297052,2025-03-02T20:18:21.040894Z,2025-03-02T20:18:27.052050Z,6
5297054,2025-03-02T20:18:24.049310Z,2025-03-02T20:18:27.052697Z,3
5297060,2025-03-02T20:18:33.058892Z,2025-03-02T20:18:36.060311Z,3
5297086,2025-03-02T20:19:12.294744Z,2025-03-02T20:19:15.295802Z,3
5297089,2025-03-02T20:19:27.440293Z,2025-03-02T20:19:30.453247Z,3
5297094,2025-03-02T20:19:30.453754Z,2025-03-02T20:19:33.455119Z,3
5297109,2025-03-02T20:19:54.608768Z,2025-03-02T20:20:00.611387Z,6
5297120,2025-03-02T20:20:06.613730Z,2025-03-02T20:20:09.615731Z,3
5297128,2025-03-02T20:20:24.675874Z,2025-03-02T20:20:27.676937Z,3
5297136,2025-03-02T20:20:30.679383Z,2025-03-02T20:20:36.682341Z,6
5297140,2025-03-02T20:20:42.687557Z,2025-03-02T20:20:45.690023Z,3
5297141,2025-03-02T20:20:42.686603Z,2025-03-02T20:20:45.689779Z,3
5297142,2025-03-02T20:20:42.687987Z,2025-03-02T20:20:45.690958Z,3
5297144,2025-03-02T20:20:42.687735Z,2025-03-02T20:20:45.690220Z,3
5297146,2025-03-02T20:20:42.687865Z,2025-03-02T20:20:45.690744Z,3
5297157,2025-03-02T20:21:00.779610Z,2025-03-02T20:21:03.780705Z,3
5297161,2025-03-02T20:21:09.829514Z,2025-03-02T20:21:12.838787Z,3
5297169,2025-03-02T20:21:12.839305Z,2025-03-02T20:21:18.843410Z,6
5297172,2025-03-02T20:21:18.844505Z,2025-03-02T20:21:21.847576Z,3
5297205,2025-03-02T20:22:06.927147Z,2025-03-02T20:22:09.929115Z,3
5297248,2025-03-02T20:23:19.090511Z,2025-03-02T20:23:22.091620Z,3
5297252,2025-03-02T20:23:25.093821Z,2025-03-02T20:23:28.095662Z,3
5297285,2025-03-02T20:24:16.311813Z,2025-03-02T20:24:19.314501Z,3
5297287,2025-03-02T20:24:13.309731Z,2025-03-02T20:24:16.312156Z,3
5297289,2025-03-02T20:24:13.309225Z,2025-03-02T20:24:16.311609Z,3
5297298,2025-03-02T20:24:28.369366Z,2025-03-02T20:24:31.384864Z,3
5297309,2025-03-02T20:24:43.390339Z,2025-03-02T20:24:46.392539Z,3
