TxSeq,StratTime,EndTime,TimeUse(us)
1468864,2025-03-02T08:57:42.957184Z,2025-03-02T08:57:42.957191Z,7
1468865,2025-03-02T08:57:42.957143Z,2025-03-02T08:57:42.957166Z,23
1468866,2025-03-02T08:57:48.277237Z,2025-03-02T08:57:48.277244Z,7
1468867,2025-03-02T08:57:48.277253Z,2025-03-02T08:57:48.277258Z,5
1468868,2025-03-02T08:57:48.277192Z,2025-03-02T08:57:48.277219Z,27
1468869,2025-03-02T08:57:54.012937Z,2025-03-02T08:57:54.012957Z,20
1468870,2025-03-02T08:58:06.218024Z,2025-03-02T08:58:06.218031Z,7
1468871,2025-03-02T08:58:06.218040Z,2025-03-02T08:58:06.218045Z,5
1468872,2025-03-02T08:58:06.217980Z,2025-03-02T08:58:06.218005Z,25
1468873,2025-03-02T08:58:12.130874Z,2025-03-02T08:58:12.130881Z,7
1468874,2025-03-02T08:58:12.130891Z,2025-03-02T08:58:12.130896Z,5
1468875,2025-03-02T08:58:12.130905Z,2025-03-02T08:58:12.130910Z,5
1468876,2025-03-02T08:58:12.130918Z,2025-03-02T08:58:12.130923Z,5
1468877,2025-03-02T08:58:12.130822Z,2025-03-02T08:58:12.130857Z,35
1468878,2025-03-02T08:58:18.361823Z,2025-03-02T08:58:18.361842Z,19
1468879,2025-03-02T08:58:24.611604Z,2025-03-02T08:58:24.611628Z,24
1468880,2025-03-02T08:58:32.116649Z,2025-03-02T08:58:32.116656Z,7
1468881,2025-03-02T08:58:32.116665Z,2025-03-02T08:58:32.116670Z,5
1468882,2025-03-02T08:58:32.116678Z,2025-03-02T08:58:32.116683Z,5
1468883,2025-03-02T08:58:32.116610Z,2025-03-02T08:58:32.116632Z,22
1468884,2025-03-02T08:58:37.793004Z,2025-03-02T08:58:37.793011Z,7
1468885,2025-03-02T08:58:37.792960Z,2025-03-02T08:58:37.792985Z,25
1468886,2025-03-02T08:58:48.240145Z,2025-03-02T08:58:48.240152Z,7
1468887,2025-03-02T08:58:48.240161Z,2025-03-02T08:58:48.240166Z,5
1468888,2025-03-02T08:58:48.240106Z,2025-03-02T08:58:48.240127Z,21
1468889,2025-03-02T08:58:54.194452Z,2025-03-02T08:58:54.194459Z,7
1468890,2025-03-02T08:58:54.194469Z,2025-03-02T08:58:54.194474Z,5
1468891,2025-03-02T08:58:54.194482Z,2025-03-02T08:58:54.194487Z,5
1468892,2025-03-02T08:58:54.194407Z,2025-03-02T08:58:54.194434Z,27
1468893,2025-03-02T08:59:06.427466Z,2025-03-02T08:59:06.427473Z,7
1468894,2025-03-02T08:59:06.427483Z,2025-03-02T08:59:06.427488Z,5
1468895,2025-03-02T08:59:06.427496Z,2025-03-02T08:59:06.427502Z,6
1468896,2025-03-02T08:59:06.427420Z,2025-03-02T08:59:06.427448Z,28
1468897,2025-03-02T08:59:12.191478Z,2025-03-02T08:59:12.191505Z,27
1468898,2025-03-02T08:59:12.191217Z,2025-03-02T08:59:12.191236Z,19
1468899,2025-03-02T08:59:30.459775Z,2025-03-02T08:59:30.459782Z,7
1468900,2025-03-02T08:59:30.459727Z,2025-03-02T08:59:30.459755Z,28
1468901,2025-03-02T08:59:36.068144Z,2025-03-02T08:59:36.068169Z,25
1468902,2025-03-02T08:59:42.614101Z,2025-03-02T08:59:42.614109Z,8
1468903,2025-03-02T08:59:42.614119Z,2025-03-02T08:59:42.614124Z,5
1468904,2025-03-02T08:59:42.614132Z,2025-03-02T08:59:42.614137Z,5
1468905,2025-03-02T08:59:42.614144Z,2025-03-02T08:59:42.614149Z,5
1468906,2025-03-02T08:59:42.614039Z,2025-03-02T08:59:42.614059Z,20
1468907,2025-03-02T08:59:48.337267Z,2025-03-02T08:59:48.337273Z,6
1468908,2025-03-02T08:59:48.337230Z,2025-03-02T08:59:48.337249Z,19
1468909,2025-03-02T08:59:54.569450Z,2025-03-02T08:59:54.569457Z,7
1468910,2025-03-02T08:59:54.569466Z,2025-03-02T08:59:54.569471Z,5
1468911,2025-03-02T08:59:54.569413Z,2025-03-02T08:59:54.569433Z,20
1468912,2025-03-02T09:00:00.387627Z,2025-03-02T09:00:00.387633Z,6
1468913,2025-03-02T09:00:00.387642Z,2025-03-02T09:00:00.387648Z,6
1468914,2025-03-02T09:00:00.387588Z,2025-03-02T09:00:00.387609Z,21
1468915,2025-03-02T09:00:06.527441Z,2025-03-02T09:00:06.527448Z,7
1468916,2025-03-02T09:00:06.527393Z,2025-03-02T09:00:06.527423Z,30
1468917,2025-03-02T09:00:18.161457Z,2025-03-02T09:00:18.161463Z,6
1468918,2025-03-02T09:00:18.161418Z,2025-03-02T09:00:18.161439Z,21
1468919,2025-03-02T09:00:30.804147Z,2025-03-02T09:00:30.804179Z,32
1468920,2025-03-02T09:00:36.552274Z,2025-03-02T09:00:36.552293Z,19
1468921,2025-03-02T09:00:42.718237Z,2025-03-02T09:00:42.718244Z,7
1468922,2025-03-02T09:00:42.718184Z,2025-03-02T09:00:42.718203Z,19
1468923,2025-03-02T09:00:54.584784Z,2025-03-02T09:00:54.584792Z,8
1468924,2025-03-02T09:00:54.584802Z,2025-03-02T09:00:54.584807Z,5
1468925,2025-03-02T09:00:54.584739Z,2025-03-02T09:00:54.584768Z,29
1468926,2025-03-02T09:01:06.389665Z,2025-03-02T09:01:06.389673Z,8
1468927,2025-03-02T09:01:06.389695Z,2025-03-02T09:01:06.389701Z,6
1468928,2025-03-02T09:01:06.389610Z,2025-03-02T09:01:06.389629Z,19
1468929,2025-03-02T09:01:12.101193Z,2025-03-02T09:01:12.101212Z,19
1468930,2025-03-02T09:01:18.905004Z,2025-03-02T09:01:18.905023Z,19
1468931,2025-03-02T09:01:24.690178Z,2025-03-02T09:01:24.690186Z,8
1468932,2025-03-02T09:01:24.690123Z,2025-03-02T09:01:24.690144Z,21
1468933,2025-03-02T09:01:30.963501Z,2025-03-02T09:01:30.963521Z,20
1468934,2025-03-02T09:01:42.985501Z,2025-03-02T09:01:42.985529Z,28
1468935,2025-03-02T09:01:43.002415Z,2025-03-02T09:01:43.002435Z,20
1468936,2025-03-02T09:01:42.981070Z,2025-03-02T09:01:42.981093Z,23
1468937,2025-03-02T09:01:49.293294Z,2025-03-02T09:01:49.293301Z,7
1468938,2025-03-02T09:01:49.293319Z,2025-03-02T09:01:49.293326Z,7
1468939,2025-03-02T09:01:49.293335Z,2025-03-02T09:01:49.293340Z,5
1468940,2025-03-02T09:01:49.293348Z,2025-03-02T09:01:49.293353Z,5
1468941,2025-03-02T09:01:49.293253Z,2025-03-02T09:01:49.293277Z,24
1468942,2025-03-02T09:01:54.658061Z,2025-03-02T09:01:54.658067Z,6
1468943,2025-03-02T09:01:54.658077Z,2025-03-02T09:01:54.658082Z,5
1468944,2025-03-02T09:01:54.658016Z,2025-03-02T09:01:54.658044Z,28
1468945,2025-03-02T09:02:06.274918Z,2025-03-02T09:02:06.274945Z,27
1468946,2025-03-02T09:02:24.907540Z,2025-03-02T09:02:24.907547Z,7
1468947,2025-03-02T09:02:24.907556Z,2025-03-02T09:02:24.907562Z,6
1468948,2025-03-02T09:02:24.907570Z,2025-03-02T09:02:24.907575Z,5
1468949,2025-03-02T09:02:24.907582Z,2025-03-02T09:02:24.907588Z,6
1468950,2025-03-02T09:02:24.907500Z,2025-03-02T09:02:24.907521Z,21
1468951,2025-03-02T09:02:30.698959Z,2025-03-02T09:02:30.698978Z,19
1468952,2025-03-02T09:02:36.228004Z,2025-03-02T09:02:36.228011Z,7
1468953,2025-03-02T09:02:36.227966Z,2025-03-02T09:02:36.227985Z,19
1468954,2025-03-02T09:02:43.064203Z,2025-03-02T09:02:43.064228Z,25
1468955,2025-03-02T09:02:48.417868Z,2025-03-02T09:02:48.417874Z,6
1468956,2025-03-02T09:02:48.417831Z,2025-03-02T09:02:48.417851Z,20
1468957,2025-03-02T09:02:54.639084Z,2025-03-02T09:02:54.639090Z,6
1468958,2025-03-02T09:02:54.639099Z,2025-03-02T09:02:54.639105Z,6
1468959,2025-03-02T09:02:54.639113Z,2025-03-02T09:02:54.639118Z,5
1468960,2025-03-02T09:02:54.639030Z,2025-03-02T09:02:54.639050Z,20
1468961,2025-03-02T09:03:06.656060Z,2025-03-02T09:03:06.656084Z,24
1468962,2025-03-02T09:03:12.446105Z,2025-03-02T09:03:12.446123Z,18
1468963,2025-03-02T09:03:18.300779Z,2025-03-02T09:03:18.300806Z,27
1468964,2025-03-02T09:03:24.473859Z,2025-03-02T09:03:24.473878Z,19
1468965,2025-03-02T09:03:30.522598Z,2025-03-02T09:03:30.522604Z,6
1468966,2025-03-02T09:03:30.522615Z,2025-03-02T09:03:30.522620Z,5
1468967,2025-03-02T09:03:30.522557Z,2025-03-02T09:03:30.522578Z,21
1468968,2025-03-02T09:03:36.781977Z,2025-03-02T09:03:36.781984Z,7
1468969,2025-03-02T09:03:36.782636Z,2025-03-02T09:03:36.782667Z,31
1468970,2025-03-02T09:03:36.782708Z,2025-03-02T09:03:36.782714Z,6
1468971,2025-03-02T09:03:36.781920Z,2025-03-02T09:03:36.781940Z,20
1468972,2025-03-02T09:03:48.871089Z,2025-03-02T09:03:48.871096Z,7
1468973,2025-03-02T09:03:48.871105Z,2025-03-02T09:03:48.871110Z,5
1468974,2025-03-02T09:03:48.871118Z,2025-03-02T09:03:48.871123Z,5
1468975,2025-03-02T09:03:48.871049Z,2025-03-02T09:03:48.871072Z,23
1468976,2025-03-02T09:04:00.650475Z,2025-03-02T09:04:00.650483Z,8
1468977,2025-03-02T09:04:00.650435Z,2025-03-02T09:04:00.650457Z,22
1468978,2025-03-02T09:04:06.408393Z,2025-03-02T09:04:06.408418Z,25
1468979,2025-03-02T09:04:12.539332Z,2025-03-02T09:04:12.539339Z,7
1468980,2025-03-02T09:04:12.539349Z,2025-03-02T09:04:12.539354Z,5
1468981,2025-03-02T09:04:12.539278Z,2025-03-02T09:04:12.539305Z,27
1468982,2025-03-02T09:04:37.334556Z,2025-03-02T09:04:37.334563Z,7
1468983,2025-03-02T09:04:37.334514Z,2025-03-02T09:04:37.334537Z,23
1468984,2025-03-02T09:04:42.660520Z,2025-03-02T09:04:42.660528Z,8
1468985,2025-03-02T09:04:42.660472Z,2025-03-02T09:04:42.660493Z,21
1468986,2025-03-02T09:04:49.318234Z,2025-03-02T09:04:49.318240Z,6
1468987,2025-03-02T09:04:49.318250Z,2025-03-02T09:04:49.318255Z,5
1468988,2025-03-02T09:04:49.318197Z,2025-03-02T09:04:49.318216Z,19
1468989,2025-03-02T09:04:54.468705Z,2025-03-02T09:04:54.468728Z,23
1468990,2025-03-02T09:05:01.611266Z,2025-03-02T09:05:01.611274Z,8
1468991,2025-03-02T09:05:01.613814Z,2025-03-02T09:05:01.613832Z,18
1468992,2025-03-02T09:05:01.613864Z,2025-03-02T09:05:01.613870Z,6
1468993,2025-03-02T09:05:01.611208Z,2025-03-02T09:05:01.611230Z,22
1468994,2025-03-02T09:05:25.077424Z,2025-03-02T09:05:25.077439Z,15
1468995,2025-03-02T09:05:25.077467Z,2025-03-02T09:05:25.077473Z,6
1468996,2025-03-02T09:05:25.076786Z,2025-03-02T09:05:25.076808Z,22
1468997,2025-03-02T09:05:37.677818Z,2025-03-02T09:05:37.677825Z,7
1468998,2025-03-02T09:05:37.677772Z,2025-03-02T09:05:37.677799Z,27
1468999,2025-03-02T09:05:44.039403Z,2025-03-02T09:05:44.039442Z,39
1469000,2025-03-02T09:05:44.039464Z,2025-03-02T09:05:44.039471Z,7
1469001,2025-03-02T09:05:43.936519Z,2025-03-02T09:05:43.936536Z,17
1469002,2025-03-02T09:05:49.152619Z,2025-03-02T09:05:49.152641Z,22
1469003,2025-03-02T09:06:07.168370Z,2025-03-02T09:06:07.168377Z,7
1469004,2025-03-02T09:06:07.168387Z,2025-03-02T09:06:07.168393Z,6
1469005,2025-03-02T09:06:07.168402Z,2025-03-02T09:06:07.168407Z,5
1469006,2025-03-02T09:06:07.168415Z,2025-03-02T09:06:07.168420Z,5
1469007,2025-03-02T09:06:07.168320Z,2025-03-02T09:06:07.168349Z,29
1469008,2025-03-02T09:06:12.381988Z,2025-03-02T09:06:12.381995Z,7
1469009,2025-03-02T09:06:12.382005Z,2025-03-02T09:06:12.382011Z,6
1469010,2025-03-02T09:06:12.381944Z,2025-03-02T09:06:12.381970Z,26
1469011,2025-03-02T09:06:24.706331Z,2025-03-02T09:06:24.706339Z,8
1469012,2025-03-02T09:06:24.706348Z,2025-03-02T09:06:24.706354Z,6
1469013,2025-03-02T09:06:24.706262Z,2025-03-02T09:06:24.706281Z,19
1469014,2025-03-02T09:06:37.895991Z,2025-03-02T09:06:37.896018Z,27
1469015,2025-03-02T09:06:37.880041Z,2025-03-02T09:06:37.880062Z,21
1469016,2025-03-02T09:06:43.655438Z,2025-03-02T09:06:43.655445Z,7
1469017,2025-03-02T09:06:43.655398Z,2025-03-02T09:06:43.655420Z,22
1469018,2025-03-02T09:06:49.438066Z,2025-03-02T09:06:49.438085Z,19
1469019,2025-03-02T09:06:54.678130Z,2025-03-02T09:06:54.678137Z,7
1469020,2025-03-02T09:06:54.678075Z,2025-03-02T09:06:54.678095Z,20
1469021,2025-03-02T09:07:12.373381Z,2025-03-02T09:07:12.373403Z,22
1469022,2025-03-02T09:07:18.910372Z,2025-03-02T09:07:18.910385Z,13
1469023,2025-03-02T09:07:18.910324Z,2025-03-02T09:07:18.910354Z,30
1469024,2025-03-02T09:07:26.431849Z,2025-03-02T09:07:26.431855Z,6
1469025,2025-03-02T09:07:26.431822Z,2025-03-02T09:07:26.431835Z,13
1469026,2025-03-02T09:07:26.431868Z,2025-03-02T09:07:26.431873Z,5
1469027,2025-03-02T09:07:26.446962Z,2025-03-02T09:07:26.446989Z,27
1469028,2025-03-02T09:07:26.427087Z,2025-03-02T09:07:26.427112Z,25
1469029,2025-03-02T09:07:37.002961Z,2025-03-02T09:07:37.002976Z,15
1469030,2025-03-02T09:07:37.002988Z,2025-03-02T09:07:37.002993Z,5
1469031,2025-03-02T09:07:37.002923Z,2025-03-02T09:07:37.002943Z,20
1469032,2025-03-02T09:07:44.002378Z,2025-03-02T09:07:44.002385Z,7
1469033,2025-03-02T09:07:44.002330Z,2025-03-02T09:07:44.002350Z,20
1469034,2025-03-02T09:07:54.738390Z,2025-03-02T09:07:54.738397Z,7
1469035,2025-03-02T09:07:54.738348Z,2025-03-02T09:07:54.738372Z,24
1469036,2025-03-02T09:08:00.534191Z,2025-03-02T09:08:00.534210Z,19
1469037,2025-03-02T09:08:07.260277Z,2025-03-02T09:08:07.260284Z,7
1469038,2025-03-02T09:08:07.260234Z,2025-03-02T09:08:07.260261Z,27
1469039,2025-03-02T09:08:19.827270Z,2025-03-02T09:08:19.827290Z,20
1469040,2025-03-02T09:08:24.659762Z,2025-03-02T09:08:24.659791Z,29
1469041,2025-03-02T09:08:24.593507Z,2025-03-02T09:08:24.593533Z,26
1469042,2025-03-02T09:08:31.000715Z,2025-03-02T09:08:31.000723Z,8
1469043,2025-03-02T09:08:31.000672Z,2025-03-02T09:08:31.000695Z,23
1469044,2025-03-02T09:08:49.384643Z,2025-03-02T09:08:49.384650Z,7
1469045,2025-03-02T09:08:49.384600Z,2025-03-02T09:08:49.384626Z,26
1469046,2025-03-02T09:08:55.228532Z,2025-03-02T09:08:55.228538Z,6
1469047,2025-03-02T09:08:55.228547Z,2025-03-02T09:08:55.228553Z,6
1469048,2025-03-02T09:08:55.228562Z,2025-03-02T09:08:55.228567Z,5
1469049,2025-03-02T09:08:55.228573Z,2025-03-02T09:08:55.228579Z,6
1469050,2025-03-02T09:08:55.228491Z,2025-03-02T09:08:55.228513Z,22
1469051,2025-03-02T09:09:07.024602Z,2025-03-02T09:09:07.024609Z,7
1469052,2025-03-02T09:09:07.024619Z,2025-03-02T09:09:07.024624Z,5
1469053,2025-03-02T09:09:07.024556Z,2025-03-02T09:09:07.024580Z,24
1469054,2025-03-02T09:09:30.561457Z,2025-03-02T09:09:30.561464Z,7
1469055,2025-03-02T09:09:30.561397Z,2025-03-02T09:09:30.561419Z,22
1469056,2025-03-02T09:09:37.621717Z,2025-03-02T09:09:37.621723Z,6
1469057,2025-03-02T09:09:37.621732Z,2025-03-02T09:09:37.621737Z,5
1469058,2025-03-02T09:09:37.621745Z,2025-03-02T09:09:37.621750Z,5
1469059,2025-03-02T09:09:37.621680Z,2025-03-02T09:09:37.621699Z,19
1469060,2025-03-02T09:09:49.216742Z,2025-03-02T09:09:49.216771Z,29
1469061,2025-03-02T09:09:49.221520Z,2025-03-02T09:09:49.221557Z,37
1469062,2025-03-02T09:09:49.151846Z,2025-03-02T09:09:49.151868Z,22
1469063,2025-03-02T09:09:54.557150Z,2025-03-02T09:09:54.557158Z,8
1469064,2025-03-02T09:09:54.557096Z,2025-03-02T09:09:54.557114Z,18
1469065,2025-03-02T09:10:06.554221Z,2025-03-02T09:10:06.554228Z,7
1469066,2025-03-02T09:10:06.554236Z,2025-03-02T09:10:06.554241Z,5
1469067,2025-03-02T09:10:06.554249Z,2025-03-02T09:10:06.554254Z,5
1469068,2025-03-02T09:10:06.554261Z,2025-03-02T09:10:06.554266Z,5
1469069,2025-03-02T09:10:06.554180Z,2025-03-02T09:10:06.554203Z,23
1469070,2025-03-02T09:10:19.008439Z,2025-03-02T09:10:19.008466Z,27
1469071,2025-03-02T09:10:31.339902Z,2025-03-02T09:10:31.339922Z,20
1469072,2025-03-02T09:10:54.744670Z,2025-03-02T09:10:54.744678Z,8
1469073,2025-03-02T09:10:54.744689Z,2025-03-02T09:10:54.744694Z,5
1469074,2025-03-02T09:10:54.744624Z,2025-03-02T09:10:54.744651Z,27
1469075,2025-03-02T09:11:06.844708Z,2025-03-02T09:11:06.844730Z,22
1469076,2025-03-02T09:11:13.311633Z,2025-03-02T09:11:13.311641Z,8
1469077,2025-03-02T09:11:13.311671Z,2025-03-02T09:11:13.311677Z,6
1469078,2025-03-02T09:11:13.311700Z,2025-03-02T09:11:13.311704Z,4
1469079,2025-03-02T09:11:13.311737Z,2025-03-02T09:11:13.311742Z,5
1469080,2025-03-02T09:11:13.311402Z,2025-03-02T09:11:13.311424Z,22
1469081,2025-03-02T09:11:25.236260Z,2025-03-02T09:11:25.236267Z,7
1469082,2025-03-02T09:11:25.236203Z,2025-03-02T09:11:25.236223Z,20
1469083,2025-03-02T09:11:30.723583Z,2025-03-02T09:11:30.723609Z,26
1469084,2025-03-02T09:11:49.180629Z,2025-03-02T09:11:49.180650Z,21
1469085,2025-03-02T09:11:54.959372Z,2025-03-02T09:11:54.959379Z,7
1469086,2025-03-02T09:11:54.959388Z,2025-03-02T09:11:54.959393Z,5
1469087,2025-03-02T09:11:54.959337Z,2025-03-02T09:11:54.959356Z,19
1469088,2025-03-02T09:12:00.907800Z,2025-03-02T09:12:00.907807Z,7
1469089,2025-03-02T09:12:00.907816Z,2025-03-02T09:12:00.907821Z,5
1469090,2025-03-02T09:12:00.907762Z,2025-03-02T09:12:00.907785Z,23
1469091,2025-03-02T09:12:07.021832Z,2025-03-02T09:12:07.021862Z,30
1469092,2025-03-02T09:12:07.021887Z,2025-03-02T09:12:07.021892Z,5
1469093,2025-03-02T09:12:07.021650Z,2025-03-02T09:12:07.021672Z,22
1469094,2025-03-02T09:12:13.125020Z,2025-03-02T09:12:13.125041Z,21
1469095,2025-03-02T09:12:24.594324Z,2025-03-02T09:12:24.594332Z,8
1469096,2025-03-02T09:12:24.594279Z,2025-03-02T09:12:24.594300Z,21
1469097,2025-03-02T09:12:31.264040Z,2025-03-02T09:12:31.264046Z,6
1469098,2025-03-02T09:12:31.264005Z,2025-03-02T09:12:31.264024Z,19
1469099,2025-03-02T09:12:37.208433Z,2025-03-02T09:12:37.208440Z,7
1469100,2025-03-02T09:12:37.208395Z,2025-03-02T09:12:37.208415Z,20
1469101,2025-03-02T09:12:49.100415Z,2025-03-02T09:12:49.100422Z,7
1469102,2025-03-02T09:12:49.100431Z,2025-03-02T09:12:49.100436Z,5
1469103,2025-03-02T09:12:49.100445Z,2025-03-02T09:12:49.100450Z,5
1469104,2025-03-02T09:12:49.100458Z,2025-03-02T09:12:49.100463Z,5
1469105,2025-03-02T09:12:49.100361Z,2025-03-02T09:12:49.100380Z,19
1469106,2025-03-02T09:13:01.431686Z,2025-03-02T09:13:01.431693Z,7
1469107,2025-03-02T09:13:01.431646Z,2025-03-02T09:13:01.431668Z,22
1469108,2025-03-02T09:13:12.774502Z,2025-03-02T09:13:12.781175Z,6673
1469109,2025-03-02T09:13:12.774407Z,2025-03-02T09:13:12.780436Z,6029
1469110,2025-03-02T09:13:20.023913Z,2025-03-02T09:13:20.023939Z,26
1469111,2025-03-02T09:13:20.022085Z,2025-03-02T09:13:20.022108Z,23
1469112,2025-03-02T09:13:31.648491Z,2025-03-02T09:13:31.648498Z,7
1469113,2025-03-02T09:13:31.648431Z,2025-03-02T09:13:31.648456Z,25
1469114,2025-03-02T09:13:37.946741Z,2025-03-02T09:13:37.946748Z,7
1469115,2025-03-02T09:13:37.946757Z,2025-03-02T09:13:37.946762Z,5
1469116,2025-03-02T09:13:37.946701Z,2025-03-02T09:13:37.946721Z,20
1469117,2025-03-02T09:13:49.746130Z,2025-03-02T09:13:49.746137Z,7
1469118,2025-03-02T09:13:49.746147Z,2025-03-02T09:13:49.746153Z,6
1469119,2025-03-02T09:13:49.746089Z,2025-03-02T09:13:49.746111Z,22
1469120,2025-03-02T09:14:00.398909Z,2025-03-02T09:14:00.398930Z,21
1469121,2025-03-02T09:14:06.791405Z,2025-03-02T09:14:06.791412Z,7
1469122,2025-03-02T09:14:06.791420Z,2025-03-02T09:14:06.791425Z,5
1469123,2025-03-02T09:14:06.791433Z,2025-03-02T09:14:06.791437Z,4
1469124,2025-03-02T09:14:06.791445Z,2025-03-02T09:14:06.791450Z,5
1469125,2025-03-02T09:14:06.791276Z,2025-03-02T09:14:06.791305Z,29
1469126,2025-03-02T09:14:13.109732Z,2025-03-02T09:14:13.109739Z,7
1469127,2025-03-02T09:14:13.109687Z,2025-03-02T09:14:13.109714Z,27
1469128,2025-03-02T09:14:19.065261Z,2025-03-02T09:14:19.065268Z,7
1469129,2025-03-02T09:14:19.065214Z,2025-03-02T09:14:19.065235Z,21
1469130,2025-03-02T09:14:25.118330Z,2025-03-02T09:14:25.118338Z,8
1469131,2025-03-02T09:14:25.118280Z,2025-03-02T09:14:25.118308Z,28
1469132,2025-03-02T09:14:31.439005Z,2025-03-02T09:14:31.439012Z,7
1469133,2025-03-02T09:14:31.439029Z,2025-03-02T09:14:31.439035Z,6
1469134,2025-03-02T09:14:31.438958Z,2025-03-02T09:14:31.438980Z,22
1469135,2025-03-02T09:14:55.597020Z,2025-03-02T09:14:55.597027Z,7
1469136,2025-03-02T09:14:55.597036Z,2025-03-02T09:14:55.597041Z,5
1469137,2025-03-02T09:14:55.597555Z,2025-03-02T09:14:55.597567Z,12
1469138,2025-03-02T09:14:55.596978Z,2025-03-02T09:14:55.597001Z,23
1469139,2025-03-02T09:15:01.969034Z,2025-03-02T09:15:01.969041Z,7
1469140,2025-03-02T09:15:01.969051Z,2025-03-02T09:15:01.969056Z,5
1469141,2025-03-02T09:15:01.968990Z,2025-03-02T09:15:01.969014Z,24
1469142,2025-03-02T09:15:07.192741Z,2025-03-02T09:15:07.192748Z,7
1469143,2025-03-02T09:15:07.192698Z,2025-03-02T09:15:07.192724Z,26
1469144,2025-03-02T09:15:13.240217Z,2025-03-02T09:15:13.240241Z,24
1469145,2025-03-02T09:15:19.203087Z,2025-03-02T09:15:19.203094Z,7
1469146,2025-03-02T09:15:19.222685Z,2025-03-02T09:15:19.222715Z,30
1469147,2025-03-02T09:15:19.203051Z,2025-03-02T09:15:19.203070Z,19
1469148,2025-03-02T09:15:31.335392Z,2025-03-02T09:15:31.335399Z,7
1469149,2025-03-02T09:15:31.335409Z,2025-03-02T09:15:31.335414Z,5
1469150,2025-03-02T09:15:31.335351Z,2025-03-02T09:15:31.335375Z,24
1469151,2025-03-02T09:15:36.851103Z,2025-03-02T09:15:36.851110Z,7
1469152,2025-03-02T09:15:36.871411Z,2025-03-02T09:15:36.871429Z,18
1469153,2025-03-02T09:15:36.871442Z,2025-03-02T09:15:36.871448Z,6
1469154,2025-03-02T09:15:36.851064Z,2025-03-02T09:15:36.851084Z,20
1469155,2025-03-02T09:15:49.216857Z,2025-03-02T09:15:49.216878Z,21
1469156,2025-03-02T09:15:54.637270Z,2025-03-02T09:15:54.637289Z,19
1469157,2025-03-02T09:16:00.632306Z,2025-03-02T09:16:00.632340Z,34
1469158,2025-03-02T09:16:13.038673Z,2025-03-02T09:16:13.038697Z,24
1469159,2025-03-02T09:16:13.209808Z,2025-03-02T09:16:13.209823Z,15
1469160,2025-03-02T09:16:19.088243Z,2025-03-02T09:16:19.088250Z,7
1469161,2025-03-02T09:16:19.088197Z,2025-03-02T09:16:19.088224Z,27
1469162,2025-03-02T09:16:30.624266Z,2025-03-02T09:16:30.624272Z,6
1469163,2025-03-02T09:16:30.624282Z,2025-03-02T09:16:30.624287Z,5
1469164,2025-03-02T09:16:30.624219Z,2025-03-02T09:16:30.624248Z,29
1469165,2025-03-02T09:16:48.696662Z,2025-03-02T09:16:48.696669Z,7
1469166,2025-03-02T09:16:48.696867Z,2025-03-02T09:16:48.696886Z,19
1469167,2025-03-02T09:16:48.696608Z,2025-03-02T09:16:48.696626Z,18
1469168,2025-03-02T09:16:54.920287Z,2025-03-02T09:16:54.920293Z,6
1469169,2025-03-02T09:16:54.920251Z,2025-03-02T09:16:54.920271Z,20
1469170,2025-03-02T09:17:00.911462Z,2025-03-02T09:17:00.911469Z,7
1469171,2025-03-02T09:17:00.911416Z,2025-03-02T09:17:00.911444Z,28
1469172,2025-03-02T09:17:06.627511Z,2025-03-02T09:17:06.627517Z,6
1469173,2025-03-02T09:17:06.627549Z,2025-03-02T09:17:06.627554Z,5
1469174,2025-03-02T09:17:06.627586Z,2025-03-02T09:17:06.627591Z,5
1469175,2025-03-02T09:17:06.627466Z,2025-03-02T09:17:06.627493Z,27
1469176,2025-03-02T09:17:25.171836Z,2025-03-02T09:17:25.171843Z,7
1469177,2025-03-02T09:17:25.171800Z,2025-03-02T09:17:25.171820Z,20
1469178,2025-03-02T09:17:31.036836Z,2025-03-02T09:17:31.036860Z,24
1469179,2025-03-02T09:17:37.170466Z,2025-03-02T09:17:37.170472Z,6
1469180,2025-03-02T09:17:37.170482Z,2025-03-02T09:17:37.170487Z,5
1469181,2025-03-02T09:17:37.170423Z,2025-03-02T09:17:37.170445Z,22
1469182,2025-03-02T09:17:43.334761Z,2025-03-02T09:17:43.334768Z,7
1469183,2025-03-02T09:17:43.334702Z,2025-03-02T09:17:43.334725Z,23
1469184,2025-03-02T09:17:48.924420Z,2025-03-02T09:17:48.924426Z,6
1469185,2025-03-02T09:17:48.924435Z,2025-03-02T09:17:48.924441Z,6
1469186,2025-03-02T09:17:48.924450Z,2025-03-02T09:17:48.924455Z,5
1469187,2025-03-02T09:17:48.924462Z,2025-03-02T09:17:48.924467Z,5
1469188,2025-03-02T09:17:48.924474Z,2025-03-02T09:17:48.924480Z,6
1469189,2025-03-02T09:17:48.924382Z,2025-03-02T09:17:48.924403Z,21
1469190,2025-03-02T09:18:01.137447Z,2025-03-02T09:18:01.137453Z,6
1469191,2025-03-02T09:18:01.137407Z,2025-03-02T09:18:01.137431Z,24
1469192,2025-03-02T09:18:07.545714Z,2025-03-02T09:18:07.545721Z,7
1469193,2025-03-02T09:18:07.545670Z,2025-03-02T09:18:07.545690Z,20
1469194,2025-03-02T09:18:13.286644Z,2025-03-02T09:18:13.286650Z,6
1469195,2025-03-02T09:18:13.286659Z,2025-03-02T09:18:13.286664Z,5
