TxSeq,StratTime,EndTime,TimeUse(sec)
1465355,2025-03-02T05:37:00.122009Z,2025-03-02T05:37:06.254682Z,6
1465374,2025-03-02T05:37:54.486423Z,2025-03-02T05:38:00.732123Z,6
1465375,2025-03-02T05:37:54.443691Z,2025-03-02T05:37:57.678455Z,3
1465380,2025-03-02T05:38:13.897402Z,2025-03-02T05:38:17.387985Z,3
1465382,2025-03-02T05:38:17.304433Z,2025-03-02T05:38:20.868841Z,3
1465386,2025-03-02T05:38:33.178006Z,2025-03-02T05:38:40.355177Z,7
1465387,2025-03-02T05:38:40.107016Z,2025-03-02T19:45:12.981436Z,50792
1465390,2025-03-02T05:38:46.938863Z,2025-03-02T15:49:04.633402Z,36617
1465392,2025-03-02T05:38:53.752328Z,2025-03-02T16:46:28.205560Z,40054
1465393,2025-03-02T05:38:55.559734Z,2025-03-02T05:39:00.607848Z,5
1465401,2025-03-02T05:39:13.852125Z,2025-03-02T06:13:57.473471Z,2083
1465403,2025-03-02T05:39:21.898263Z,2025-03-02T13:08:17.705678Z,26935
1465406,2025-03-02T05:39:45.334069Z,2025-03-02T05:39:52.697635Z,7
1465407,2025-03-02T05:39:49.388439Z,2025-03-02T05:39:53.053964Z,3
1465419,2025-03-02T05:40:18.599993Z,2025-03-02T05:40:22.316954Z,3
1465426,2025-03-02T05:40:51.201028Z,2025-03-02T05:40:58.298294Z,7
1465433,2025-03-02T05:41:07.196634Z,2025-03-02T05:41:13.642802Z,6
1465434,2025-03-02T05:41:20.870357Z,2025-03-02T05:41:24.364954Z,3
1465435,2025-03-02T05:41:20.699304Z,2025-03-02T20:56:21.126614Z,54900
1465438,2025-03-02T05:41:27.698394Z,2025-03-02T05:41:35.183917Z,7
1465439,2025-03-02T05:41:31.370418Z,2025-03-02T05:41:34.836036Z,3
1465440,2025-03-02T05:41:31.278177Z,2025-03-02T05:41:34.795536Z,3
1465441,2025-03-02T05:41:31.497469Z,2025-03-02T05:41:34.995579Z,3
1465444,2025-03-02T05:41:35.410610Z,2025-03-02T22:46:43.962064Z,61508
1465447,2025-03-02T05:41:42.122577Z,2025-03-02T07:21:56.427635Z,6014
1465449,2025-03-02T05:41:49.243529Z,2025-03-02T11:47:32.012615Z,21942
1465452,2025-03-02T05:41:48.622854Z,2025-03-02T19:17:41.627054Z,48953
1465469,2025-03-02T05:42:40.605449Z,2025-03-02T07:38:48.312711Z,6967
1465472,2025-03-02T05:42:56.718267Z,2025-03-02T05:43:04.114697Z,7
1465473,2025-03-02T05:43:04.244729Z,2025-03-02T05:43:10.961606Z,6
1465477,2025-03-02T05:43:04.160456Z,2025-03-02T05:43:07.515554Z,3
1465483,2025-03-02T05:43:11.336294Z,2025-03-02T14:43:40.638773Z,32429
1465490,2025-03-02T05:43:35.090453Z,2025-03-02T05:43:38.586232Z,3
1465495,2025-03-02T05:43:42.277414Z,2025-03-02T05:43:45.701129Z,3
1465501,2025-03-02T05:43:58.445839Z,2025-03-02T05:44:03.575341Z,5
1465511,2025-03-02T05:43:59.820688Z,2025-03-02T19:10:14.697721Z,48374
1465515,2025-03-02T05:44:24.284472Z,2025-03-02T12:38:49.897650Z,24865
1465516,2025-03-02T05:44:24.996245Z,2025-03-02T05:44:28.425054Z,3
1465517,2025-03-02T05:44:22.972468Z,2025-03-02T05:44:23.632791Z,0
1465518,2025-03-02T05:44:23.748437Z,2025-03-02T05:44:28.368328Z,4
1465524,2025-03-02T05:44:53.510858Z,2025-03-02T05:45:00.757720Z,7
1465529,2025-03-02T05:44:54.375047Z,2025-03-02T05:45:00.776771Z,6
1465538,2025-03-02T05:45:26.809408Z,2025-03-02T05:45:30.233740Z,3
1465548,2025-03-02T05:45:58.638511Z,2025-03-02T09:45:20.577182Z,14361
1465549,2025-03-02T05:45:58.567823Z,2025-03-02T05:46:05.547998Z,6
1465556,2025-03-02T05:46:20.543354Z,2025-03-02T10:18:33.611578Z,16333
1465560,2025-03-02T05:46:29.543601Z,2025-03-02T12:06:24.722009Z,22795
1465563,2025-03-02T05:46:37.972650Z,2025-03-02T05:46:44.684784Z,6
1465569,2025-03-02T05:46:56.441446Z,2025-03-02T05:47:00.640597Z,4
1465572,2025-03-02T05:47:08.971803Z,2025-03-02T05:47:12.715284Z,3
1465575,2025-03-02T05:47:15.979806Z,2025-03-02T05:47:19.212971Z,3
1465580,2025-03-02T05:47:38.221592Z,2025-03-02T05:47:45.250184Z,7
1465587,2025-03-02T05:47:55.040158Z,2025-03-02T05:47:58.471505Z,3
1465593,2025-03-02T05:48:15.112435Z,2025-03-02T16:42:41.924909Z,39266
1465597,2025-03-02T05:48:24.001952Z,2025-03-02T10:48:53.409885Z,18029
1465600,2025-03-02T05:48:31.489007Z,2025-03-02T23:13:43.148647Z,62711
1465606,2025-03-02T05:49:04.824014Z,2025-03-02T19:52:37.026571Z,50612
1465609,2025-03-02T05:49:11.954103Z,2025-03-02T09:31:38.032693Z,13346
1465611,2025-03-02T05:49:27.729516Z,2025-03-02T10:51:51.581387Z,18143
1465616,2025-03-02T05:49:41.960923Z,2025-03-02T05:49:47.819631Z,5
1465618,2025-03-02T05:49:46.615213Z,2025-03-02T05:49:54.145859Z,7
1465621,2025-03-02T05:50:04.334503Z,2025-03-02T08:35:06.397632Z,9902
1465623,2025-03-02T05:50:10.951401Z,2025-03-02T05:50:17.323144Z,6
1465627,2025-03-02T05:50:17.413345Z,2025-03-02T05:50:24.296082Z,6
1465634,2025-03-02T05:50:31.081205Z,2025-03-02T16:55:46.307794Z,39915
1465636,2025-03-02T05:50:34.211165Z,2025-03-02T05:50:41.033901Z,6
1465643,2025-03-02T05:51:11.215886Z,2025-03-02T05:51:17.605792Z,6
1465661,2025-03-02T05:51:55.997874Z,2025-03-02T05:52:02.203836Z,6
1465669,2025-03-02T05:52:28.990045Z,2025-03-02T07:55:19.625920Z,7370
1465671,2025-03-02T05:52:35.159669Z,2025-03-02T05:52:38.287460Z,3
1465672,2025-03-02T05:52:38.351285Z,2025-03-02T05:52:41.436512Z,3
1465675,2025-03-02T05:52:41.689538Z,2025-03-02T05:52:47.785839Z,6
1465676,2025-03-02T05:52:41.541696Z,2025-03-02T09:08:49.118068Z,11767
1465691,2025-03-02T05:53:28.936477Z,2025-03-02T05:53:32.065783Z,3
1465692,2025-03-02T05:53:40.804597Z,2025-03-02T05:53:47.415094Z,6
1465714,2025-03-02T05:55:10.669456Z,2025-03-02T05:55:17.045570Z,6
1465719,2025-03-02T05:55:39.559371Z,2025-03-02T05:55:46.565086Z,7
1465724,2025-03-02T05:55:40.057958Z,2025-03-02T05:55:43.229380Z,3
1465725,2025-03-02T05:55:40.065968Z,2025-03-02T05:55:43.280819Z,3
1465726,2025-03-02T05:55:46.628129Z,2025-03-02T05:55:49.738118Z,3
1465727,2025-03-02T05:55:43.269680Z,2025-03-02T05:55:46.472849Z,3
1465729,2025-03-02T05:55:46.576820Z,2025-03-02T16:26:23.972745Z,37837
1465734,2025-03-02T05:56:06.377257Z,2025-03-02T05:56:12.428553Z,6
1465739,2025-03-02T05:56:25.661088Z,2025-03-02T05:56:31.998648Z,6
1465740,2025-03-02T05:56:32.082225Z,2025-03-02T05:56:35.380914Z,3
1465742,2025-03-02T05:56:35.364884Z,2025-03-02T16:32:43.693722Z,38168
1465747,2025-03-02T05:56:42.571987Z,2025-03-02T05:56:46.361407Z,3
1465748,2025-03-02T05:56:42.478251Z,2025-03-02T05:56:49.391951Z,6
1465758,2025-03-02T05:57:02.840104Z,2025-03-02T05:57:08.976785Z,6
1465760,2025-03-02T05:57:09.004801Z,2025-03-02T05:57:15.112527Z,6
1465761,2025-03-02T05:57:15.120628Z,2025-03-02T05:57:21.265748Z,6
1465762,2025-03-02T05:57:21.300367Z,2025-03-02T05:57:27.463379Z,6
1465769,2025-03-02T05:57:55.305866Z,2025-03-02T05:57:58.466694Z,3
1465771,2025-03-02T05:57:58.623155Z,2025-03-02T20:00:04.849716Z,50526
1465778,2025-03-02T05:58:30.762206Z,2025-03-02T05:58:34.139623Z,3
1465784,2025-03-02T05:58:34.159053Z,2025-03-02T05:58:37.190132Z,3
1465785,2025-03-02T05:58:40.381604Z,2025-03-02T05:58:43.737922Z,3
1465786,2025-03-02T05:58:40.435607Z,2025-03-02T05:58:46.757956Z,6
1465793,2025-03-02T05:59:12.575745Z,2025-03-02T05:59:22.861914Z,10
1465794,2025-03-02T05:59:12.649310Z,2025-03-02T05:59:22.866467Z,10
1465795,2025-03-02T05:59:12.795854Z,2025-03-02T05:59:22.887228Z,10
1465798,2025-03-02T05:59:22.931834Z,2025-03-02T20:44:19.415521Z,53096
1465814,2025-03-02T06:00:11.261812Z,2025-03-02T06:00:14.285733Z,3
1465815,2025-03-02T06:00:11.241243Z,2025-03-02T06:00:17.484158Z,6
1465817,2025-03-02T06:00:30.760768Z,2025-03-02T06:00:34.077766Z,3
1465821,2025-03-02T06:00:47.225181Z,2025-03-02T20:01:22.109887Z,50434
1465825,2025-03-02T06:00:53.279513Z,2025-03-02T09:20:55.007478Z,12001
1465826,2025-03-02T06:00:56.335560Z,2025-03-02T15:09:33.736912Z,32917
1465829,2025-03-02T06:00:59.347438Z,2025-03-02T17:01:16.773782Z,39617
1465831,2025-03-02T06:01:20.547987Z,2025-03-02T06:01:23.704591Z,3
1465835,2025-03-02T06:01:31.085493Z,2025-03-02T06:01:34.378577Z,3
1465836,2025-03-02T06:01:35.768456Z,2025-03-02T06:01:43.679773Z,7
1465838,2025-03-02T06:01:36.768621Z,2025-03-02T19:54:46.681597Z,49989
1465842,2025-03-02T06:02:04.463822Z,2025-03-02T12:43:27.928734Z,24083
1465843,2025-03-02T06:02:08.444003Z,2025-03-02T06:02:15.433574Z,6
1465844,2025-03-02T06:02:11.822185Z,2025-03-02T06:02:18.911820Z,7
1465845,2025-03-02T06:02:12.189606Z,2025-03-02T06:02:15.445594Z,3
1465860,2025-03-02T06:02:50.444993Z,2025-03-02T06:02:53.865044Z,3
1465862,2025-03-02T06:02:53.803383Z,2025-03-02T06:03:00.286082Z,6
1465869,2025-03-02T06:03:07.056762Z,2025-03-02T06:03:10.843632Z,3
1465873,2025-03-02T06:03:10.627754Z,2025-03-02T06:03:13.905672Z,3
1465874,2025-03-02T06:03:10.671289Z,2025-03-02T17:50:44.403482Z,42453
1465875,2025-03-02T06:03:17.432136Z,2025-03-02T12:48:14.370130Z,24296
1465885,2025-03-02T06:03:39.453222Z,2025-03-02T06:03:43.073303Z,3
1465887,2025-03-02T06:03:39.138248Z,2025-03-02T21:26:01.867699Z,55342
1465890,2025-03-02T06:03:50.811792Z,2025-03-02T06:03:54.093818Z,3
1465892,2025-03-02T06:03:54.411275Z,2025-03-02T06:03:57.681272Z,3
1465893,2025-03-02T06:03:54.317915Z,2025-03-02T06:04:00.965783Z,6
1465895,2025-03-02T06:03:54.377200Z,2025-03-02T18:46:44.617156Z,45770
1465903,2025-03-02T06:04:23.443767Z,2025-03-02T06:04:30.131567Z,6
1465904,2025-03-02T06:04:23.244459Z,2025-03-02T19:02:29.689335Z,46686
1465924,2025-03-02T06:04:59.467998Z,2025-03-02T21:04:03.081882Z,53943
1465925,2025-03-02T06:05:06.033396Z,2025-03-02T06:05:09.423887Z,3
1465926,2025-03-02T06:05:06.002457Z,2025-03-02T06:05:09.337704Z,3
1465932,2025-03-02T06:05:34.528245Z,2025-03-02T06:05:38.495604Z,3
1465933,2025-03-02T06:05:35.073466Z,2025-03-02T06:05:38.584906Z,3
1465935,2025-03-02T06:05:34.945945Z,2025-03-02T06:05:42.902861Z,7
1465947,2025-03-02T06:06:44.316198Z,2025-03-02T20:32:16.841813Z,51932
1465948,2025-03-02T06:06:49.285604Z,2025-03-02T06:06:53.354339Z,4
1465958,2025-03-02T06:07:05.876413Z,2025-03-02T20:06:50.807687Z,50384
1465970,2025-03-02T06:07:52.895351Z,2025-03-02T06:07:56.126545Z,3
1465986,2025-03-02T06:09:05.184823Z,2025-03-02T06:09:08.550888Z,3
1465987,2025-03-02T06:09:05.334802Z,2025-03-02T06:09:08.558715Z,3
1465992,2025-03-02T06:09:16.478569Z,2025-03-02T14:50:21.254025Z,31264
1465994,2025-03-02T06:09:31.453690Z,2025-03-02T09:11:05.176584Z,10893
1465999,2025-03-02T06:09:30.929075Z,2025-03-02T06:14:11.439359Z,280
1466002,2025-03-02T06:09:47.287893Z,2025-03-02T06:09:54.518880Z,7
1466006,2025-03-02T06:09:47.243846Z,2025-03-02T06:09:54.494932Z,7
1466007,2025-03-02T06:09:54.543771Z,2025-03-02T06:10:01.117837Z,6
1466016,2025-03-02T06:10:22.779675Z,2025-03-02T11:58:36.323976Z,20893
1466017,2025-03-02T06:10:37.857330Z,2025-03-02T17:41:24.740933Z,41446
1466020,2025-03-02T06:10:45.018471Z,2025-03-02T06:10:51.394525Z,6
1466025,2025-03-02T06:10:59.819544Z,2025-03-02T06:11:06.138926Z,6
1466032,2025-03-02T06:11:24.356130Z,2025-03-02T06:11:28.046549Z,3
1466034,2025-03-02T06:11:28.610378Z,2025-03-02T06:11:35.860625Z,7
1466036,2025-03-02T06:11:36.352442Z,2025-03-02T06:11:40.360109Z,4
1466039,2025-03-02T06:11:49.266085Z,2025-03-02T19:07:47.975587Z,46558
1466044,2025-03-02T06:12:19.165295Z,2025-03-02T06:12:26.100736Z,6
1466048,2025-03-02T06:12:35.057744Z,2025-03-02T06:12:41.817826Z,6
1466051,2025-03-02T06:12:50.493609Z,2025-03-02T06:12:53.943770Z,3
1466060,2025-03-02T06:13:05.672787Z,2025-03-02T07:24:12.482608Z,4266
1466061,2025-03-02T06:13:11.801928Z,2025-03-02T08:41:21.424131Z,8889
1466064,2025-03-02T06:13:31.235943Z,2025-03-02T07:01:05.261829Z,2854
1466068,2025-03-02T06:13:50.813161Z,2025-03-02T13:45:50.556569Z,27119
1466077,2025-03-02T06:14:38.446599Z,2025-03-02T06:14:44.770924Z,6
1466084,2025-03-02T06:14:57.678096Z,2025-03-02T08:09:13.950203Z,6856
1466088,2025-03-02T06:15:10.457472Z,2025-03-02T06:15:13.619653Z,3
1466089,2025-03-02T06:15:10.272443Z,2025-03-02T06:15:13.568520Z,3
1466097,2025-03-02T06:15:42.317697Z,2025-03-02T06:15:45.636086Z,3
1466099,2025-03-02T06:15:48.703498Z,2025-03-02T06:15:51.843818Z,3
1466103,2025-03-02T06:15:58.365900Z,2025-03-02T06:16:04.984645Z,6
1466109,2025-03-02T06:16:19.298282Z,2025-03-02T17:01:53.638660Z,38734
1466110,2025-03-02T06:16:19.492880Z,2025-03-02T06:16:22.749537Z,3
1466123,2025-03-02T06:16:53.624803Z,2025-03-02T06:16:56.786467Z,3
1466124,2025-03-02T06:17:06.845081Z,2025-03-02T06:17:10.076328Z,3
1466125,2025-03-02T06:17:07.006613Z,2025-03-02T06:17:10.080132Z,3
1466128,2025-03-02T06:17:06.778810Z,2025-03-02T21:30:59.065233Z,54832
1466132,2025-03-02T06:17:19.499778Z,2025-03-02T06:17:23.344226Z,3
1466135,2025-03-02T06:17:29.792771Z,2025-03-02T06:17:32.923712Z,3
1466136,2025-03-02T06:17:32.995607Z,2025-03-02T06:17:39.235613Z,6
1466141,2025-03-02T06:17:56.814473Z,2025-03-02T06:18:00.246620Z,3
1466143,2025-03-02T06:18:00.176990Z,2025-03-02T06:18:03.445552Z,3
1466144,2025-03-02T06:18:00.340047Z,2025-03-02T06:18:03.454599Z,3
1466150,2025-03-02T06:18:25.887092Z,2025-03-02T06:18:28.996999Z,3
1466151,2025-03-02T06:18:29.136812Z,2025-03-02T06:18:32.215682Z,3
1466156,2025-03-02T06:18:49.613473Z,2025-03-02T23:34:58.081658Z,62168
1466158,2025-03-02T06:18:52.728107Z,2025-03-02T06:18:56.023583Z,3
1466159,2025-03-02T06:18:56.146662Z,2025-03-02T11:43:43.658331Z,19487
1466161,2025-03-02T06:18:59.413464Z,2025-03-02T06:19:05.898731Z,6
1466162,2025-03-02T06:18:59.301452Z,2025-03-02T06:19:02.825484Z,3
1466166,2025-03-02T06:19:26.046010Z,2025-03-02T22:01:29.500497Z,56523
1466167,2025-03-02T06:19:22.715803Z,2025-03-02T06:19:25.994846Z,3
1466173,2025-03-02T06:19:46.766741Z,2025-03-02T06:19:52.838558Z,6
1466182,2025-03-02T06:19:59.873005Z,2025-03-02T19:38:59.523074Z,47939
1466183,2025-03-02T06:20:06.109317Z,2025-03-02T06:20:09.134353Z,3
1466186,2025-03-02T06:20:09.139485Z,2025-03-02T06:20:15.177819Z,6
1466189,2025-03-02T06:20:18.402884Z,2025-03-02T19:41:58.922808Z,48100
1466192,2025-03-02T06:20:24.759193Z,2025-03-02T06:20:27.786816Z,3
1466193,2025-03-02T06:20:21.674022Z,2025-03-02T06:20:24.755084Z,3
1466209,2025-03-02T06:21:16.017235Z,2025-03-02T06:21:22.072813Z,6
1466210,2025-03-02T06:21:22.099869Z,2025-03-02T06:21:28.221637Z,6
1466216,2025-03-02T06:21:41.665645Z,2025-03-02T06:21:48.366281Z,6
1466218,2025-03-02T06:21:42.131140Z,2025-03-02T22:04:39.538917Z,56577
1466245,2025-03-02T06:23:13.764494Z,2025-03-02T06:23:16.902712Z,3
1466248,2025-03-02T06:23:16.910589Z,2025-03-02T06:23:20.068943Z,3
1466249,2025-03-02T06:23:16.856724Z,2025-03-02T06:23:20.064712Z,3
1466251,2025-03-02T06:23:16.828435Z,2025-03-02T06:23:23.216839Z,6
1466254,2025-03-02T06:23:23.147810Z,2025-03-02T06:23:29.287212Z,6
1466258,2025-03-02T06:23:29.299459Z,2025-03-02T06:23:35.425881Z,6
1466261,2025-03-02T06:23:35.368688Z,2025-03-02T06:23:41.633629Z,6
1466279,2025-03-02T06:24:31.881246Z,2025-03-02T06:24:32.501588Z,0
1466283,2025-03-02T06:24:59.124565Z,2025-03-02T23:09:16.631528Z,60257
1466292,2025-03-02T06:25:10.218814Z,2025-03-02T10:30:20.822951Z,14710
1466297,2025-03-02T06:25:18.453620Z,2025-03-02T06:45:49.113778Z,1230
1466302,2025-03-02T06:25:41.279415Z,2025-03-02T06:25:48.316383Z,7
1466303,2025-03-02T06:25:48.434375Z,2025-03-02T06:25:51.608424Z,3
1466308,2025-03-02T06:26:07.378383Z,2025-03-02T06:26:14.555462Z,7
1466310,2025-03-02T06:26:23.922255Z,2025-03-02T06:26:27.918107Z,3
1466311,2025-03-02T06:26:24.213390Z,2025-03-02T06:26:31.160946Z,6
1466312,2025-03-02T06:26:31.230993Z,2025-03-02T06:26:34.413373Z,3
1466316,2025-03-02T06:26:43.403868Z,2025-03-02T06:26:48.049876Z,4
1466320,2025-03-02T06:26:51.718415Z,2025-03-02T06:26:51.993079Z,0
1466327,2025-03-02T06:27:02.283608Z,2025-03-02T06:27:05.845780Z,3
1466336,2025-03-02T06:27:52.996188Z,2025-03-02T06:27:56.477206Z,3
1466345,2025-03-02T06:28:03.641414Z,2025-03-02T20:03:24.299198Z,48920
1466349,2025-03-02T06:28:10.292976Z,2025-03-02T13:02:27.856927Z,23657
1466359,2025-03-02T06:28:55.529756Z,2025-03-02T06:28:59.944084Z,4
1466362,2025-03-02T06:28:56.061982Z,2025-03-02T12:47:37.018425Z,22720
1466364,2025-03-02T06:28:56.193714Z,2025-03-02T06:28:56.693990Z,0
1466367,2025-03-02T06:29:41.663534Z,2025-03-02T06:59:38.612379Z,1796
1466370,2025-03-02T06:29:48.674655Z,2025-03-02T06:29:55.259718Z,6
1466373,2025-03-02T06:29:48.419348Z,2025-03-02T06:29:52.015944Z,3
1466386,2025-03-02T06:30:43.211685Z,2025-03-02T14:52:20.823549Z,30097
1466388,2025-03-02T06:30:56.579144Z,2025-03-02T06:31:02.837343Z,6
1466396,2025-03-02T06:31:27.496647Z,2025-03-02T07:52:21.524599Z,4854
1466397,2025-03-02T06:31:30.611630Z,2025-03-02T07:43:49.183993Z,4338
1466403,2025-03-02T06:31:47.057469Z,2025-03-02T06:31:53.867000Z,6
1466404,2025-03-02T06:32:11.758597Z,2025-03-02T09:30:37.638806Z,10705
1466410,2025-03-02T06:32:43.049001Z,2025-03-02T06:32:49.182632Z,6
1466415,2025-03-02T06:33:07.749787Z,2025-03-02T06:33:14.215955Z,6
1466424,2025-03-02T06:33:25.569422Z,2025-03-02T19:11:45.334265Z,45499
1466433,2025-03-02T06:34:03.567303Z,2025-03-02T06:34:10.050217Z,6
1466439,2025-03-02T06:34:28.274038Z,2025-03-02T10:25:51.232030Z,13882
1466442,2025-03-02T06:34:35.982538Z,2025-03-02T06:34:39.507571Z,3
1466443,2025-03-02T06:34:35.451366Z,2025-03-02T06:34:39.497061Z,4
1466448,2025-03-02T06:35:00.503031Z,2025-03-02T06:35:07.321614Z,6
1466449,2025-03-02T06:35:07.604203Z,2025-03-02T06:35:10.809328Z,3
1466450,2025-03-02T06:35:07.455199Z,2025-03-02T06:35:10.731616Z,3
1466451,2025-03-02T06:35:10.753650Z,2025-03-02T06:35:16.963064Z,6
1466477,2025-03-02T06:36:44.311521Z,2025-03-02T06:36:47.771933Z,3
1466488,2025-03-02T06:37:29.875493Z,2025-03-02T06:37:36.206879Z,6
1466490,2025-03-02T06:37:36.225355Z,2025-03-02T19:32:38.471071Z,46502
1466494,2025-03-02T06:37:36.367168Z,2025-03-02T09:45:20.734673Z,11264
1466498,2025-03-02T06:38:06.613516Z,2025-03-02T06:38:09.960099Z,3
1466501,2025-03-02T06:38:10.044697Z,2025-03-02T06:38:13.446650Z,3
1466502,2025-03-02T06:38:09.977701Z,2025-03-02T06:38:13.321721Z,3
1466506,2025-03-02T06:38:20.175731Z,2025-03-02T06:38:23.300241Z,3
1466507,2025-03-02T06:38:16.637067Z,2025-03-02T06:38:23.282647Z,6
1466508,2025-03-02T06:38:16.640390Z,2025-03-02T06:38:20.011980Z,3
1466513,2025-03-02T06:39:02.367972Z,2025-03-02T06:39:05.552902Z,3
1466514,2025-03-02T06:38:56.301486Z,2025-03-02T06:39:02.382015Z,6
1466515,2025-03-02T06:39:02.394495Z,2025-03-02T06:39:05.580079Z,3
1466517,2025-03-02T06:39:05.576379Z,2025-03-02T22:44:23.441058Z,57917
1466518,2025-03-02T06:39:05.561973Z,2025-03-02T06:39:08.695726Z,3
1466522,2025-03-02T06:39:11.758143Z,2025-03-02T12:14:30.532964Z,20118
1466531,2025-03-02T06:39:37.280629Z,2025-03-02T06:39:43.744575Z,6
1466533,2025-03-02T06:39:50.273691Z,2025-03-02T06:39:53.361480Z,3
1466535,2025-03-02T06:39:50.290046Z,2025-03-02T06:39:56.398542Z,6
1466540,2025-03-02T06:40:03.067034Z,2025-03-02T19:38:53.161463Z,46730
1466545,2025-03-02T06:40:15.791896Z,2025-03-02T06:40:19.155009Z,3
1466546,2025-03-02T06:40:15.764444Z,2025-03-02T13:40:47.538785Z,25231
1466547,2025-03-02T06:40:15.799687Z,2025-03-02T12:09:11.750772Z,19735
1466550,2025-03-02T06:40:18.931699Z,2025-03-02T10:32:21.352031Z,13922
1466551,2025-03-02T06:40:19.077783Z,2025-03-02T06:40:22.190494Z,3
1466554,2025-03-02T06:40:32.122427Z,2025-03-02T06:40:35.373252Z,3
1466555,2025-03-02T06:40:31.999009Z,2025-03-02T06:40:38.470036Z,6
1466560,2025-03-02T06:40:44.306382Z,2025-03-02T19:33:57.237796Z,46392
1466564,2025-03-02T06:41:03.904580Z,2025-03-02T06:41:07.046191Z,3
1466581,2025-03-02T06:42:06.298166Z,2025-03-02T06:42:09.347439Z,3
1466584,2025-03-02T06:42:19.329232Z,2025-03-02T06:42:26.090064Z,6
1466586,2025-03-02T06:42:23.044513Z,2025-03-02T06:42:29.131447Z,6
1466588,2025-03-02T06:42:29.159669Z,2025-03-02T06:42:35.285555Z,6
1466592,2025-03-02T06:43:07.353802Z,2025-03-02T15:31:35.340669Z,31707
1466593,2025-03-02T06:43:07.512104Z,2025-03-02T06:43:10.549887Z,3
1466602,2025-03-02T06:43:39.675620Z,2025-03-02T08:45:30.263121Z,7310
1466603,2025-03-02T06:43:42.925105Z,2025-03-02T06:43:46.105483Z,3
1466617,2025-03-02T06:44:21.188992Z,2025-03-02T06:44:27.514514Z,6
1466618,2025-03-02T06:44:27.496441Z,2025-03-02T06:44:33.665490Z,6
1466622,2025-03-02T06:44:40.115646Z,2025-03-02T06:44:46.728089Z,6
1466623,2025-03-02T06:44:43.583962Z,2025-03-02T06:44:49.850898Z,6
1466626,2025-03-02T06:44:43.443735Z,2025-03-02T07:21:19.609847Z,2196
1466627,2025-03-02T06:44:57.048923Z,2025-03-02T06:45:00.556411Z,3
1466634,2025-03-02T06:45:10.135464Z,2025-03-02T12:05:41.237359Z,19231
1466636,2025-03-02T06:45:10.018685Z,2025-03-02T06:45:16.193810Z,6
1466639,2025-03-02T06:45:22.796979Z,2025-03-02T06:45:28.942290Z,6
1466640,2025-03-02T06:45:28.989773Z,2025-03-02T06:45:35.044356Z,6
1466645,2025-03-02T06:45:35.068426Z,2025-03-02T06:45:41.220771Z,6
1466653,2025-03-02T06:46:21.199023Z,2025-03-02T23:01:16.021603Z,58494
1466658,2025-03-02T06:46:46.345890Z,2025-03-02T06:46:49.462617Z,3
1466667,2025-03-02T06:47:00.294202Z,2025-03-02T06:47:07.360552Z,7
1466668,2025-03-02T06:47:00.444123Z,2025-03-02T06:47:07.366175Z,6
1466669,2025-03-02T06:47:13.983851Z,2025-03-02T06:47:17.543592Z,3
1466677,2025-03-02T06:47:25.670625Z,2025-03-02T11:32:21.136863Z,17095
1466680,2025-03-02T06:47:48.014440Z,2025-03-02T23:27:05.821113Z,59957
1466689,2025-03-02T06:48:02.020074Z,2025-03-02T06:48:05.180700Z,3
1466691,2025-03-02T06:48:20.477460Z,2025-03-02T06:48:27.695198Z,7
1466693,2025-03-02T06:48:21.036158Z,2025-03-02T06:48:27.718609Z,6
1466694,2025-03-02T06:48:24.351052Z,2025-03-02T06:48:31.027910Z,6
1466699,2025-03-02T06:48:46.704481Z,2025-03-02T06:48:50.003525Z,3
1466700,2025-03-02T06:49:00.465526Z,2025-03-02T06:49:03.962666Z,3
1466703,2025-03-02T06:49:07.411447Z,2025-03-02T06:49:11.446247Z,4
1466704,2025-03-02T06:49:07.243738Z,2025-03-02T06:49:11.735870Z,4
1466710,2025-03-02T06:49:07.697733Z,2025-03-02T06:49:11.872748Z,4
1466712,2025-03-02T06:49:11.603599Z,2025-03-02T06:49:19.188301Z,7
1466723,2025-03-02T06:49:36.479146Z,2025-03-02T12:21:23.241092Z,19906
1466724,2025-03-02T06:49:36.409818Z,2025-03-02T07:31:07.850151Z,2491
1466725,2025-03-02T06:50:00.280736Z,2025-03-02T06:50:03.630916Z,3
1466726,2025-03-02T06:49:55.716882Z,2025-03-02T06:50:00.133586Z,4
1466728,2025-03-02T06:49:56.161552Z,2025-03-02T18:38:43.496192Z,42527
1466731,2025-03-02T06:50:11.485308Z,2025-03-02T06:50:15.700743Z,4
1466736,2025-03-02T06:50:12.299439Z,2025-03-02T06:50:19.019734Z,6
1466737,2025-03-02T06:50:19.178080Z,2025-03-02T06:50:25.454205Z,6
1466743,2025-03-02T06:50:42.024803Z,2025-03-02T17:55:52.956630Z,39910
1466744,2025-03-02T06:50:45.294162Z,2025-03-02T06:50:48.675498Z,3
1466745,2025-03-02T06:50:50.578906Z,2025-03-02T06:50:53.748159Z,3
1466761,2025-03-02T06:51:56.370084Z,2025-03-02T06:52:00.358694Z,3
1466763,2025-03-02T06:51:52.938851Z,2025-03-02T06:52:00.274728Z,7
1466764,2025-03-02T06:52:09.366830Z,2025-03-02T10:21:00.633718Z,12531
1466769,2025-03-02T06:52:24.010548Z,2025-03-02T06:52:27.111594Z,3
1466770,2025-03-02T06:52:23.978607Z,2025-03-02T06:52:30.348845Z,6
